nb_factures,montant_ttc_total,montant_ttc_moyen,montant_ttc_max,montant_ttc_std,nb_avoirs,ratio_avoirs,anciennete_jours,nb_reglements,montant_reg_total,montant_reg_moyen,retard_moyen_jours,retard_max_jours,nb_retards_positifs,nb_retards_graves,taux_retard,nb_modes_distincts,ratio_encaissement,gouvernorat_code,nature_client_code,mode_paiement_code,label_risque
14,41777.603,2728.809,17497.636,5487.184,12,0.187,725,29,58372.847,10990.513,-45.956,14,3,0,0.13,3,1.036,12,11,4,0
5,23989.035,2859.152,2242.91,5873.088,0,0.003,739,16,10506.674,4493.219,-35.435,0,0,0,0.0,3,0.979,23,19,2,0
11,18747.1,1081.527,24867.736,1848.037,0,0.005,557,2,3019.45,900.774,-0.592,-1,0,0,0.0,3,0.717,20,1,4,0
5,0.0,985.539,2305.834,554.68,1,0.291,709,0,6036.923,466.938,0.529,0,0,0,0.001,1,0.983,17,16,1,0
12,8580.726,283.549,3368.856,1564.654,2,0.165,790,19,36323.169,1329.199,0.205,0,1,0,0.0,4,0.646,17,16,5,0
14,7368.331,3187.444,8998.466,2426.743,0,-0.001,787,7,49584.343,2129.467,-54.253,0,0,0,0.0,3,0.587,16,4,4,0
13,21780.12,583.8,1784.621,1025.785,1,0.178,779,16,7529.71,1033.338,-32.077,-1,1,0,0.0,1,0.686,1,16,1,0
39,160444.523,9300.904,12318.443,5576.104,14,0.153,775,49,110330.193,7351.52,-27.861,29,2,0,0.118,4,1.054,15,1,5,0
9,7092.642,1180.58,606.19,1130.017,1,0.004,733,5,-1270.926,531.249,-1.124,-1,0,0,0.003,3,0.763,24,15,1,0
5,0.0,398.837,3509.945,1297.144,0,0.341,134,6,3088.764,366.695,1.785,0,0,0,0.0,3,0.578,23,1,7,1
5,15888.338,783.742,1748.161,374.557,1,0.431,704,9,6201.098,937.651,-0.326,0,0,0,0.0,2,0.979,23,15,1,0
12,1350335.209,12324.884,33706.448,9905.526,6,0.003,389,1,69588.07,1633.014,-19.079,0,0,0,0.0,5,0.432,1,11,7,1
5,8357.664,197.608,2258.257,-23.72,0,0.0,102,6,-912.452,515.147,-0.449,0,0,0,0.0,1,1.016,15,16,1,0
5,5969.08,1458.587,1881.691,832.823,0,0.003,267,1,7078.422,857.63,1.341,1,0,0,0.0,1,0.845,20,15,1,0
2,21873.971,7101.561,4515.149,283.024,0,0.002,447,3,717.331,130.59,-0.578,0,0,0,0.0,0,0.0,0,11,7,1
15,21909.645,76.437,1662.024,1281.647,1,0.169,748,33,85620.79,77.472,-7.452,0,2,0,0.0,3,0.78,17,15,2,0
11,20892.602,1350.093,23185.661,1492.825,0,0.169,187,3,2439.219,293.163,-1.023,1,1,0,0.0,1,0.956,17,11,5,1
6,13736.09,900.523,6065.602,2727.195,0,0.0,738,4,-2385.25,1037.786,-51.06,-58,0,0,0.0,2,0.99,17,16,1,0
3,13005.455,3063.702,7633.004,1310.916,0,0.002,367,3,1563.226,2366.567,-1.042,0,0,0,0.001,3,0.964,6,4,4,0
2,17332.732,7933.931,29173.578,5468.511,0,0.002,558,1,-1812.565,1308.345,-1.157,-1,0,0,0.0,0,0.0,23,5,7,1
14,27241.645,711.718,9490.653,2639.899,4,0.11,770,16,17218.835,9495.737,-4.007,0,0,0,0.0,3,0.719,5,15,2,0
1,18271.67,1524.889,53.081,153.599,0,0.003,108,1,-6883.11,-271.332,1.2,0,0,0,0.0,0,0.027,20,4,7,1
4,0.0,-326.412,1835.844,239.74,0,0.466,482,7,2598.62,495.522,1.186,0,0,0,0.0,1,0.785,17,20,1,0
14,6447.5,344.56,655.388,2606.296,1,0.217,735,4,30327.756,185.55,0.534,0,0,0,0.0,1,0.858,22,0,5,1
13,21444.019,259.339,1946.177,2128.369,0,-0.002,493,5,28627.871,1872.142,-46.967,0,0,0,0.0,2,0.867,23,2,4,0
6,17469.859,1713.21,2893.973,3632.036,0,0.001,774,3,31472.125,4093.363,0.135,0,0,0,0.0,2,0.482,16,4,4,0
20,29848.308,3140.841,6168.534,2124.802,0,0.007,743,14,32711.706,1689.35,-44.159,0,0,0,0.001,3,0.984,23,3,4,0
9,11256.294,545.524,4288.636,537.808,0,-0.001,186,5,24275.596,511.343,-34.712,0,0,0,0.001,2,0.833,15,11,4,0
3,3088.831,1982.739,2362.44,1192.348,2,0.591,296,2,512.312,625.892,0.371,0,0,0,0.0,1,0.49,19,11,1,0
4,14275.015,2674.77,6858.51,861.88,0,0.002,795,9,42317.056,2837.264,-43.316,-24,0,0,0.0,3,0.983,15,19,5,0
5,7393.912,279.922,2111.974,4524.228,1,0.003,562,8,47860.403,715.665,-26.846,0,0,0,0.0,1,0.566,5,16,1,0
1,5840.02,2662.69,7663.344,1034.284,0,0.0,670,5,5317.341,3015.76,-38.061,0,0,0,0.001,2,0.972,1,4,5,0
19,104970.502,11160.746,14312.381,10905.169,14,0.001,712,1,146187.511,3176.882,0.309,0,0,0,0.0,0,0.004,17,10,7,1
9,30404.414,35.065,2599.75,638.088,1,-0.002,258,7,-364.901,1161.97,0.569,-1,0,0,0.001,1,0.995,14,11,1,0
18,37728.101,3786.825,7636.576,2344.221,0,0.0,767,7,32989.101,3535.064,-54.509,-1,0,0,0.0,2,0.229,16,2,4,0
6,5336.179,2385.042,756.68,696.947,0,0.286,687,7,8688.488,1747.928,-18.13,-18,0,0,0.002,1,0.975,15,8,1,0
3,18513.139,3385.644,5349.088,2305.404,0,0.002,250,2,7933.643,2634.616,-39.111,-34,0,0,0.001,2,0.957,14,2,4,0
2,22429.224,6273.082,21179.449,587.468,0,0.004,202,1,1419.582,1261.279,-0.058,0,0,0,0.0,0,0.0,20,15,7,1
47,173713.495,4242.11,13704.364,5112.225,4,0.072,733,1,67385.676,2005.804,-1.045,1,0,0,0.073,0,0.152,23,7,7,1
63,34768.752,2904.35,18209.003,2865.491,1,0.084,744,9,6290.494,2866.203,-10.489,5,0,0,0.109,4,0.992,11,15,6,0
8,27415.583,2632.303,5722.597,2039.66,0,0.003,535,7,-357.308,662.012,0.203,0,0,0,0.001,1,0.861,7,16,1,0
7,4090.106,1503.292,868.168,1112.414,0,0.004,390,9,1470.295,165.292,0.37,0,1,0,0.0,2,0.888,7,16,1,0
3,671.614,644.002,2801.305,1242.941,0,0.002,616,7,-1533.363,912.321,0.007,-36,0,0,0.0,1,1.013,5,21,4,0
3,0.0,935.131,1541.367,1035.799,0,0.004,206,1,-1611.132,1001.742,0.752,0,0,0,0.0,1,0.506,12,20,1,0
2,0.0,789.876,2603.884,920.483,0,0.003,149,1,-4618.35,682.11,-0.908,0,0,0,0.0,1,0.964,1,15,4,0
2,0.0,1223.187,7086.788,1040.423,0,-0.0,365,1,-1172.076,1514.96,0.828,0,0,0,0.0,1,0.977,17,16,0,1
5,21859.488,2019.952,1488.497,675.828,0,0.002,504,2,11123.639,219.795,-0.903,0,0,0,0.001,0,0.0,17,15,7,1
6,14750.481,1923.685,3674.181,2417.397,0,0.147,673,18,10565.841,1109.557,-48.83,-17,0,0,0.0,2,1.619,23,3,4,0
560,133749.675,9181.184,11646.841,2399.08,13,0.253,786,21,89152.245,15771.211,-59.752,31,1,2,0.166,5,0.809,13,11,5,0
23,22050.664,612.316,-168.182,1183.123,1,0.102,805,19,-346.636,1110.999,-10.488,0,0,0,0.001,3,0.678,23,4,1,0
11,0.0,1374.148,1204.554,413.435,0,0.095,774,10,13211.321,740.424,-12.483,0,2,0,0.001,3,0.788,15,19,4,0
571,28399.547,2469.639,16736.734,2989.849,0,0.0,764,46,36911.01,6054.941,-39.507,7,1,1,0.001,2,0.701,23,4,7,1
4,5575.026,2166.274,1145.048,907.356,0,0.462,202,2,-1265.825,588.885,1.617,0,0,0,0.001,1,0.983,14,16,1,0
2,0.0,824.652,15227.509,-12.129,0,0.007,60,0,207.979,-651.69,0.749,0,0,0,0.0,0,0.133,17,16,7,1
1,0.0,2521.945,5949.742,1864.554,0,-0.004,573,9,2552.904,1826.544,-45.698,-33,0,0,0.0,1,0.969,1,4,4,0
6,3995.926,120.415,1323.523,235.421,0,-0.006,762,18,-3372.919,50.087,1.137,0,0,0,0.0,3,0.976,12,16,1,0
1,18076.424,2376.675,3284.919,903.741,0,0.002,739,9,11145.331,141.378,-36.245,0,0,0,0.0,1,0.131,17,15,5,0
5,8779.375,357.255,1590.871,611.251,2,0.153,707,8,2922.991,101.712,-13.599,0,0,0,0.0,2,1.003,15,16,1,0
3,25591.351,2625.977,7172.831,821.476,0,0.0,564,2,-110.81,2136.896,0.191,0,0,0,0.001,0,0.0,23,3,7,1
1,26350.397,937.117,498.852,446.971,0,0.006,230,0,-7984.934,153.441,0.212,0,0,0,0.0,0,0.0,17,4,7,1
10,13141.345,759.768,2236.348,768.313,1,0.103,385,3,846.103,970.691,0.146,0,0,0,0.0,1,0.96,17,16,1,0
16,2908.579,335.548,2311.947,536.809,0,0.275,614,9,-1550.413,236.727,0.813,0,0,0,0.0,1,1.005,17,11,1,0
4,3949.613,2310.632,2249.918,708.612,0,0.007,544,2,-1713.998,9.431,-0.328,0,0,0,0.0,1,1.0,17,2,2,0
5,495.4,8133.764,3348.97,733.669,0,-0.0,235,7,4118.592,935.431,-41.926,0,0,0,0.0,2,0.426,8,15,5,0
15,27089.043,4080.149,6371.755,980.14,0,-0.0,565,9,5786.004,1599.313,0.655,-56,0,0,0.0,3,0.974,7,20,4,0
7,32346.11,5077.708,8978.669,2101.789,0,-0.004,772,26,35957.963,1254.605,-30.239,0,0,0,0.0,3,0.602,6,4,4,0
2,845.207,103.881,3366.982,894.595,0,-0.003,674,2,-3750.091,485.74,-16.93,0,0,0,0.0,1,0.976,2,21,1,0
5,14166.83,4867.357,6868.852,536.59,0,-0.002,737,8,26410.302,1720.924,-52.137,-46,0,0,0.001,3,0.978,23,4,2,0
5,150006.067,5313.031,8294.894,6284.338,0,-0.001,762,14,28781.964,1385.085,-39.61,7,1,0,0.002,5,0.361,5,12,4,0
8,7168.563,2318.052,24.166,2891.013,0,0.004,760,6,2404.312,1306.438,-19.393,0,0,0,0.0,3,0.984,16,15,1,0
4,9103.638,626.465,4520.031,252.343,0,0.01,552,1,372.872,-58.145,-1.099,0,0,0,0.001,0,0.0,1,1,7,1
5,27324.353,2016.828,2971.961,1218.739,0,-0.001,782,9,954.162,3863.486,-45.89,0,1,0,0.0,3,0.452,23,4,5,0
13,18784.096,4601.485,11156.526,3622.435,0,0.001,633,8,28548.04,3997.094,-46.948,-32,0,0,0.0,3,0.962,23,4,4,0
5,8562.714,2366.058,7122.953,1597.774,0,-0.009,731,9,36557.39,3144.323,-35.286,-22,0,0,0.0,3,1.016,15,4,4,0
5,14654.201,831.59,1909.446,773.541,0,-0.001,522,3,7448.695,852.803,0.13,1,0,0,0.0,1,0.968,17,11,1,0
2,0.0,941.512,3021.02,1003.701,0,0.143,237,4,-856.726,1359.993,-29.661,0,0,0,0.001,2,0.509,20,4,5,0
5,13602.55,31.227,4058.327,929.21,0,0.541,704,0,2213.163,728.75,-1.193,0,0,0,0.0,1,0.967,14,11,1,0
4,0.0,499.717,773.737,1221.666,0,0.006,555,4,-2640.772,327.369,0.642,0,0,0,0.0,1,0.639,2,16,1,0
13,8947.312,3304.065,8431.77,2561.396,0,0.001,728,10,16096.771,1981.903,-45.258,0,0,0,0.001,3,0.708,6,20,4,0
15,16778.296,3319.872,3775.301,813.48,0,0.176,153,19,1314.575,624.753,-13.631,0,0,0,0.0,2,0.882,14,3,2,0
13,0.0,195.769,1308.009,464.544,1,0.228,153,5,453.787,253.836,-25.406,0,0,0,0.002,3,0.495,17,11,1,0
1,6353.364,218.516,2249.013,840.077,0,0.446,93,4,-6305.775,623.278,0.171,0,0,0,0.0,1,0.979,14,20,1,0
2,5404.661,521.9,-160.162,227.843,0,0.003,459,2,1667.998,643.452,0.116,0,0,0,0.0,1,0.964,15,16,4,0
1,645456.494,7192.952,12163.07,5195.183,0,-0.003,442,2,-1735.58,372.175,-0.686,-1,0,0,0.0,0,0.0,0,3,7,1
10,349601.781,1998.842,241.574,1059.578,2,0.198,722,22,69366.098,635.6,-25.715,0,1,0,0.0,3,0.449,14,10,5,0
16,45510.146,6699.298,8120.681,1922.501,0,-0.001,801,56,38059.275,1087.922,-44.27,-24,0,0,0.095,2,0.63,19,11,5,0
3,17276.49,-71.945,1100.506,615.251,1,0.357,168,4,-51.337,145.939,0.566,-1,0,0,0.001,1,0.801,23,11,1,0
11,45427.746,424.967,87521.874,5089.203,4,0.144,755,20,74014.918,2905.323,-29.183,0,3,0,0.003,3,0.839,11,4,4,0
29,158535.717,7921.425,21100.83,8983.381,15,0.071,741,30,86610.932,12188.618,-52.092,14,1,0,0.351,4,0.65,16,2,5,0
2,8416.44,1986.386,2776.944,2718.967,0,0.006,745,7,13809.947,2902.281,-32.283,-59,0,0,0.001,3,0.967,5,20,5,0
16,109245.774,2973.262,13225.342,1956.993,0,0.076,752,34,89159.421,5549.996,-21.392,0,0,0,0.312,3,0.836,18,3,2,0
1,13136.765,-573.881,7306.166,489.146,0,0.008,296,0,-10026.075,-589.803,-0.655,0,0,0,0.0,0,0.209,4,15,7,1
7,6050.581,603.095,1148.96,52.811,0,0.001,763,6,4884.822,564.189,-16.298,-34,0,0,0.0,3,0.256,23,4,4,0
18,28886.801,850.504,3512.893,927.556,0,0.106,548,8,3785.195,286.346,-0.291,0,0,0,0.0,2,0.985,8,15,1,0
2,0.0,3313.226,2963.386,2028.368,0,-0.0,376,17,10794.726,1914.725,-33.227,-27,0,0,0.0,1,0.943,22,18,5,0
10,5725.411,276.56,1117.974,339.603,1,0.523,702,7,-991.369,264.097,0.728,0,0,0,0.0,4,0.566,17,15,5,0
12,18842.18,3865.84,5933.855,391.553,0,-0.003,695,8,17819.794,22.331,-40.921,0,0,0,0.068,3,0.483,17,3,2,0
4,0.0,2791.764,10883.748,704.37,0,0.005,652,4,2155.925,-321.274,-24.785,0,0,0,0.0,3,0.995,24,2,4,0
4,0.0,2636.482,2445.671,1397.542,0,0.001,778,8,4480.257,3134.759,0.046,0,0,0,0.0,3,0.727,17,15,1,0
6,25968.623,2456.341,6447.882,1134.296,0,0.059,775,11,40025.23,14129.079,-34.773,0,1,0,0.001,3,0.962,4,4,5,0
14,19670.826,2070.872,2628.773,493.034,1,0.005,771,8,8207.128,953.197,-51.906,-1,0,0,0.0,3,0.572,9,20,5,0
19,98322.939,7372.236,7875.075,2214.182,1,0.005,779,9,38403.285,2346.063,-28.936,-23,1,0,0.001,3,0.496,0,11,5,0
4,3367.591,1639.633,3471.551,1023.961,3,0.003,720,1,1903.766,1291.499,-0.116,0,0,0,0.0,0,0.033,17,5,7,1
1,12238.095,3037.273,3108.106,517.753,0,0.004,474,0,-750.05,506.33,-0.165,-35,0,0,0.0,1,0.932,14,4,4,0
1,11539.829,2568.412,25894.837,2422.48,0,-0.004,710,3,2060.836,2601.686,-37.089,-23,0,0,0.0,1,0.363,23,20,0,0
4,22865.83,11988.254,12674.678,2379.817,0,0.007,578,10,74461.222,575.595,-0.314,0,0,0,0.0,2,0.0,8,20,5,0
17,10744.32,1321.708,963.217,4622.357,1,0.151,796,8,1120.349,2810.326,1.198,0,0,0,0.0,2,0.662,14,15,1,0
16,37632.546,677.54,668.949,752.866,2,0.099,773,3,44836.466,1256.32,-6.687,0,0,1,0.0,3,0.517,20,11,5,0
3,13812.145,713.366,1475.253,272.731,0,0.392,357,1,-1578.78,865.96,-0.914,0,0,0,0.001,1,0.0,20,15,0,0
50,6887.942,381.316,505.243,13.824,0,0.001,184,0,-9435.777,-344.279,-0.066,0,0,0,0.0,0,0.06,17,15,7,1
52,168127.088,3366.582,32828.412,6171.739,13,0.079,792,28,93297.333,12150.219,-51.946,14,1,0,0.221,5,0.779,15,2,5,0
17,20704.769,2635.064,2464.618,607.424,0,0.152,770,48,108588.497,6430.172,-26.855,0,0,0,0.0,2,0.697,17,11,1,0
11,78865.214,1662.625,11716.07,2870.494,5,0.082,798,7,126786.816,499.331,-15.658,0,3,0,0.002,5,0.367,20,9,1,0
14,24429.511,2669.767,-66.115,470.396,2,0.205,631,9,12116.873,669.868,-28.861,0,1,0,0.001,1,0.342,14,0,6,0
3,0.0,1432.599,3625.69,908.777,0,0.002,773,4,811.692,930.022,0.609,0,0,0,0.0,1,0.998,17,15,2,0
12,33060.541,595.626,1086.309,899.766,1,0.392,537,10,5869.643,602.35,0.584,-1,0,0,0.0,1,0.522,14,16,1,0
12,2347.652,712.63,721.858,969.879,0,0.382,668,6,-4662.689,-158.347,-0.469,0,0,0,0.003,3,0.812,17,15,1,0
35,102985.736,1817.25,29611.263,4405.228,6,0.108,759,11,87076.783,4363.168,-26.207,4,1,0,0.13,3,0.734,23,2,5,0
20,8703.768,330.217,2512.12,1537.122,0,0.116,779,4,2840.896,234.225,-27.486,0,0,0,0.0,1,0.972,20,15,1,0
21,40725.15,1863.206,355.052,1002.004,0,0.138,717,6,2750.508,2300.148,0.377,0,0,0,0.0,2,0.802,6,11,6,0
3,28315.446,2140.564,30468.134,2368.273,0,0.208,404,2,-1103.901,21.943,0.071,0,0,0,0.0,0,0.0,17,10,7,1
6,35243.825,6693.035,8555.76,4169.094,0,0.005,279,2,2617.025,834.114,-1.03,1,1,0,0.001,0,0.0,23,4,7,1
3,32621.414,4763.227,7021.012,2136.676,0,0.001,778,3,6540.643,813.087,0.142,-1,0,0,0.0,2,0.989,16,15,6,0
3,20510.13,3606.572,2014.85,1138.418,0,0.001,717,3,-5318.852,1421.048,-0.637,-24,0,0,0.0,1,0.951,1,11,1,0
5,7419.144,1067.711,2185.339,1088.768,1,0.545,756,3,2046.669,933.977,0.338,0,0,0,0.002,2,0.844,17,16,1,0
10,4354.415,1512.204,77681.66,2188.095,2,0.161,764,8,-242.049,681.201,-20.603,0,1,0,0.0,2,0.614,1,16,4,0
3,0.0,4823.482,87.274,7.208,0,0.007,290,2,-9393.388,138.921,0.311,0,0,0,0.0,0,0.0,20,15,7,1
19,97555.141,620.451,25215.805,2332.444,1,0.132,777,19,78993.531,4484.012,-33.931,13,1,0,0.047,3,0.295,15,3,5,0
2,14452.81,278.783,3671.095,857.497,0,0.002,89,3,849.287,804.928,-0.355,0,0,0,0.0,1,0.955,23,20,7,0
18,19374.398,297.305,857.382,880.465,1,0.158,778,13,27108.234,654.734,-29.995,0,1,0,0.0,3,0.993,24,1,4,0
4,6617.018,-193.71,1744.031,624.175,0,-0.001,683,6,3120.299,648.758,-0.584,0,0,0,0.001,3,0.957,17,15,1,0
1,0.0,67.051,-567.43,548.187,0,0.007,65,0,-4198.4,138.187,0.205,-1,0,0,0.0,0,0.0,0,11,7,1
7,17432.91,717.502,10161.457,3821.981,2,0.002,596,0,-3275.176,-643.699,0.082,0,0,0,0.001,0,0.012,0,7,7,1
15,33892.859,375.562,636.857,940.304,1,0.457,798,8,106784.614,324.075,-20.718,0,0,0,0.0,2,1.693,8,15,5,0
6,10909.071,310.641,1692.714,844.728,0,0.007,458,2,-3143.807,243.764,1.376,0,0,0,0.0,3,0.366,17,15,1,0
2,21055.089,1826.838,26466.937,4838.635,0,-0.003,591,0,50566.28,-282.892,0.639,0,0,0,0.0,0,0.0,20,1,7,1
11,12186.874,17068.299,2983.44,1557.557,0,0.006,772,17,6251.458,1204.539,-4.363,0,0,0,0.002,3,0.972,12,11,5,0
30,139482.417,6021.652,31048.555,6128.308,5,0.101,725,44,76071.657,12617.64,-39.4,10,1,0,0.087,5,0.693,16,2,5,0
5,33100.099,4858.986,3762.129,1041.439,0,0.545,235,4,11914.343,3081.532,-42.906,0,0,0,0.0,1,0.959,6,15,4,0
10,30529.838,3143.953,6500.625,3258.413,0,0.002,474,0,12512.266,1041.003,-39.982,0,0,0,0.0,2,0.951,1,11,4,0
5,30941.513,3042.417,7402.681,1422.201,0,0.006,743,3,28815.288,2294.672,-60.881,9,0,0,0.0,2,1.003,8,0,2,0
14,31138.485,3573.671,8016.428,2822.544,0,-0.002,763,17,87686.508,3426.335,-43.174,11,0,0,0.001,2,1.001,12,4,5,0
4,28769.672,1735.514,2535.443,676.214,1,0.002,654,2,-4060.273,1088.691,-0.498,0,0,0,0.0,0,0.08,23,1,5,1
2,11864.444,3933.538,16748.132,8364.36,0,0.003,424,1,-3239.464,1283.091,-0.241,0,0,0,0.0,0,0.0,20,3,7,1
11,2229.932,2284.043,3911.144,1444.978,0,0.148,765,7,2141.572,1370.819,-62.292,0,0,0,0.0,4,0.957,5,11,5,0
5,14579.933,3169.144,1932.02,2031.916,1,0.038,729,11,49366.026,2241.473,-24.965,-16,0,0,0.0,2,0.95,17,3,2,0
44,27107.606,4222.933,6356.004,6270.913,12,0.068,786,16,87482.082,3847.739,-22.335,21,0,0,0.001,3,0.715,12,4,5,0
7,19742.167,762.45,1288.361,767.344,0,-0.0,740,10,1486.18,456.145,0.641,-1,0,0,0.0,1,0.41,14,4,1,0
8,35786.133,1333.417,6084.671,1977.621,0,-0.002,781,4,4647.021,503.046,1.121,0,0,0,0.0,1,0.0,17,2,5,0
3,6090.912,724.905,1870.299,366.76,1,0.445,609,2,8338.63,-195.996,-21.639,0,0,0,0.0,3,0.968,1,1,1,0
1,4519.672,2671.19,2295.105,686.758,0,-0.001,505,2,-3029.749,273.301,0.531,0,0,0,0.0,1,0.982,8,16,1,0
13,84597.637,3083.174,10212.185,4736.189,4,0.179,792,14,27657.359,2128.538,-25.172,1,1,0,0.002,3,0.591,5,15,1,0
5,25051.611,364.371,816.581,501.287,0,0.604,766,2,2848.013,579.77,-0.779,0,0,0,0.0,1,1.007,2,6,1,0
17,29746.394,2697.7,23256.328,646.282,1,-0.004,763,13,69716.706,1086.253,-35.174,0,0,0,0.0,3,0.828,17,4,2,0
18,9295.198,1461.058,3104.182,2281.218,0,0.165,513,11,6551.785,1909.309,0.072,0,0,0,0.0,2,0.474,5,3,2,0
3,0.0,254.776,2248.332,594.386,0,-0.001,566,1,3970.979,688.415,-0.616,0,0,0,0.002,1,0.507,20,17,2,0
20,0.0,254.465,434.767,188.158,1,0.14,755,25,1544.866,331.574,-19.427,0,0,0,0.0,2,0.516,7,16,1,0
1,9998.908,8553.758,21228.654,389.488,0,0.004,173,2,-2890.4,291.722,0.905,0,0,0,0.0,0,0.006,4,4,7,1
5,42977.064,2961.73,32946.947,2137.914,0,0.004,700,1,35841.525,2094.191,-0.273,0,0,0,0.0,2,0.987,9,20,6,0
16,36358.422,540.188,3672.309,729.941,0,0.064,744,17,12499.153,1355.042,-40.124,1,1,0,0.0,3,0.558,17,11,1,0
12,23413.957,2516.333,3323.829,1845.561,0,0.009,753,6,82149.464,2026.093,-61.063,-1,0,0,0.001,3,0.978,24,22,4,0
5,17608.998,2701.17,5568.257,603.117,0,-0.002,472,2,5622.591,2283.912,-43.716,-20,0,0,0.0,4,0.962,24,3,2,0
5,84420.745,1886.835,10009.154,2411.099,1,0.0,716,22,113476.951,861.559,-62.973,8,1,0,0.001,3,0.42,5,3,5,0
4,143451.494,4996.821,23397.137,5329.438,5,0.001,430,0,891.138,-61.376,0.918,0,0,0,0.001,0,0.0,23,10,7,1
4,10235.725,577.895,1923.031,917.196,0,0.502,577,2,-76.733,557.483,0.508,0,0,0,0.001,1,0.871,23,15,1,0
12,159610.669,1858.805,30585.198,1626.762,2,0.15,771,10,106561.75,1947.501,-31.123,0,0,0,0.0,5,0.551,16,4,6,0
4,8439.916,614.199,2002.485,1239.538,3,0.087,378,4,1476.004,1662.381,-0.708,0,0,0,0.049,2,0.991,23,16,5,1
5,21619.872,3672.941,7890.3,1265.329,0,-0.001,407,3,8182.153,5353.692,-46.337,-25,0,0,0.0,1,0.954,16,4,4,0
5,22035.739,1882.742,6804.781,835.401,0,0.002,788,11,29145.002,7403.741,-41.589,-30,0,0,0.0,3,0.962,23,4,4,0
6,2241.604,1593.353,3270.51,941.629,0,0.001,734,18,-4234.753,830.999,-0.486,0,0,0,0.0,1,0.956,7,18,1,0
3,3970.62,2358.997,2103.863,558.032,1,0.054,790,2,248.715,557.475,-31.002,1,0,0,0.0,1,0.863,6,11,1,0
26,132575.872,2399.747,29170.56,279.964,5,0.079,798,27,67040.794,3658.427,-50.521,24,5,0,0.241,6,0.416,17,2,5,0
7,0.0,75.205,1391.147,816.103,0,0.568,766,0,1182.039,268.154,0.842,0,0,0,0.001,0,0.273,17,20,2,1
38,150302.235,2230.538,9419.418,7716.535,7,0.004,767,64,232693.004,-671.347,0.216,1,1,0,0.001,0,0.0,23,10,7,1
12,44393.686,8386.656,7962.041,1145.241,1,0.143,777,11,47011.425,1285.6,-6.314,10,0,0,0.0,3,0.796,16,4,6,0
20,18781.512,5231.513,8340.646,1970.301,0,0.006,699,9,36376.894,4453.451,-39.322,0,0,0,0.0,3,0.183,15,2,4,0
6,27352.939,916.107,8506.835,2415.907,0,-0.003,80,3,26003.3,4173.538,-32.935,-61,0,0,0.0,3,0.959,7,11,5,0
3,26978.756,2246.753,2736.133,1148.654,0,0.002,670,9,7316.19,1449.819,-11.723,0,0,0,0.003,3,0.57,23,4,5,0
14,30868.415,1934.806,6206.524,1361.65,0,-0.001,758,9,47556.294,4353.744,-62.833,11,4,0,0.0,3,0.668,10,11,4,0
12,127876.756,2521.068,9670.576,3895.391,0,-0.002,687,12,84013.402,3324.353,-10.051,-15,1,0,0.0,3,0.286,23,2,4,0
1,623.763,1604.702,8358.515,2528.62,0,-0.007,533,0,3814.649,1255.458,-45.913,-23,0,0,0.0,1,0.946,17,11,1,0
4,29324.963,2661.474,5008.547,1675.189,0,-0.003,302,9,4962.679,545.677,-45.415,0,0,0,0.0,2,1.002,16,12,5,1
5,8710.794,2487.261,7538.678,752.291,0,0.007,440,2,3951.797,298.04,-0.272,0,0,0,0.0,1,0.66,21,4,5,0
13,185680.731,5448.661,6883.814,981.54,0,0.003,743,32,43290.441,7974.742,-45.737,-4,0,0,0.001,3,0.553,14,11,5,0
3,23679.918,678.504,2414.64,929.593,1,0.161,562,9,1663.29,645.69,0.583,0,0,0,0.001,2,0.759,15,16,5,0
9,2638.869,1235.448,2161.427,526.397,1,0.455,756,1,3789.523,1285.016,-5.695,0,0,0,0.0,3,0.459,17,15,1,0
4,20126.048,-95.995,5188.761,735.317,0,0.002,700,9,4645.535,1975.533,0.141,0,0,0,0.0,1,0.0,17,20,1,0
16,33747.959,2746.437,9073.849,1271.308,0,-0.009,789,18,43476.891,1988.72,-53.468,10,0,0,0.001,2,0.997,20,3,5,0
4,15382.222,673.166,1872.707,2185.354,0,0.217,265,2,8556.25,409.323,-1.628,0,0,0,0.0,3,0.737,23,15,4,0
8,449.47,-437.153,1002.952,603.316,2,-0.001,742,5,5178.875,457.711,-1.367,0,0,0,0.002,1,0.763,20,11,1,0
1,11764.835,1838.114,1169.038,797.622,0,0.003,660,1,360.911,33.648,-0.231,0,0,0,0.0,1,0.998,17,15,2,0
14,33144.34,1695.692,115559.915,1995.334,4,-0.002,750,8,8865.359,2192.42,-30.283,0,0,0,0.0,1,0.787,15,16,1,0
41,166944.7,2558.631,6037.933,580.668,0,0.185,801,7,31764.301,424.184,-51.587,16,0,0,0.133,3,0.289,6,2,5,0
2,0.0,246.005,1237.216,532.859,0,0.002,491,1,-5662.583,534.877,0.467,0,0,0,0.0,1,0.0,15,21,7,1
2,12044.085,1183.428,2826.403,668.25,0,0.463,755,5,-3584.547,682.747,-0.252,0,0,0,0.0,2,0.504,21,15,3,0
13,487177.424,8524.979,22513.933,1270.258,6,0.126,744,41,116144.253,1514.046,0.273,0,3,0,0.002,5,0.032,17,11,7,1
19,14762.431,565.7,1790.289,668.426,1,0.147,763,10,4025.321,714.769,-6.894,0,1,0,0.0,3,0.976,2,11,6,0
