client_id,label_risque,prob_defaut,score_solvabilite,classe_risque,alerte,prob_xgb,prob_lgb,gnn_risk_score,score_anomalie,tendance_m3
11928,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,1.0,0.5302654496371103,-0.4588
11929,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0021,0.12281943742722022,-0.4588
11930,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.079,0.07688198954225503,-0.4588
11931,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0008,0.09737425310134283,-0.4588
11932,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.042300000000000004,0.12636657917624425,-0.4588
11933,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0002,0.08303467642687964,-0.4588
11934,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9984999999999999,0.4970684951533477,-0.4588
11935,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.009899999999999999,0.06490876877455672,-0.4588
11936,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.4493,0.07598415786137128,-0.4588
11937,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9995,1.0,0.25780000000000003,0.43221148880875215,-0.4588
11938,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1066,0.00959308944600323,-0.4588
11939,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0013,0.11187144580952642,-0.4588
11940,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0086,0.04275417207384148,-0.4588
11941,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,1.0,0.43589628086018783,-0.4588
11942,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0009,0.04948388937498879,-0.4588
11943,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0054,0.2565005489106939,-0.4588
11944,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0493,0.0024502773854961964,-0.4588
11945,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.6358,0.24454989548981407,-0.4588
11946,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0,0.05507724115436499,-0.4588
11947,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.009000000000000001,0.08763420893696096,-0.4588
11948,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0176,0.016225297288421172,-0.4588
11949,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.036000000000000004,0.32613936025870344,-0.4588
11950,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0009,0.09037602157975833,-0.4588
11951,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9993000000000001,0.5138983444295087,-0.4588
11952,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1656,0.01957528767199178,-0.4588
11953,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1827,0.05106020634459429,-0.4588
11954,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.3539,0.02062676084700043,-0.4588
11955,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.49229999999999996,0.02640478030883376,-0.4588
11956,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0031,0.014596111760047615,-0.4588
11957,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.11230000000000001,0.12792788575196543,-0.4588
11958,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0003,0.1575856974259986,-0.4588
11959,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0078000000000000005,0.014080853838190232,-0.4588
11960,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9992,0.42487295263374714,-0.4588
11961,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0204,0.09162744867228872,-0.4588
11962,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0708,0.16525615945802216,-0.4588
11963,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0005,0.05061062269981991,-0.4588
11964,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0121,0.06421951492214303,-0.4588
11965,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9997,0.5088828118371744,-0.4588
11966,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.06269999999999999,0.005085551433150997,-0.4588
11967,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0,0.003556408822885706,-0.4588
11968,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0105,0.11485762198082221,-0.4588
11969,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0005,0.08653733384722923,-0.4588
11970,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9995,0.42051010508621406,-0.4588
11971,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.09269999999999999,0.16068173909271496,-0.4588
11972,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0088,0.01189702964112564,-0.4588
11973,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0001,0.23901043091224303,-0.4588
11974,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.3889,0.012879191110484002,-0.4588
11975,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9987,0.48505485545305566,-0.4588
11976,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.6201,0.608197909837003,-0.4588
11977,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.15410000000000001,0.08811713227716363,-0.4588
11978,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9965999999999999,0.4153619971730734,-0.4588
11979,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1718,0.10475224219306857,-0.4588
11980,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0066,0.12966743031471403,-0.4588
11981,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0025,0.08738449587277389,-0.4588
11982,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0014000000000000002,0.1274818223841263,-0.4588
11983,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9995999999999999,0.4545282977230692,-0.4588
11984,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0139,0.04194300750585131,-0.4588
11985,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.009899999999999999,0.09599974206441055,-0.4588
11986,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0118,0.06762091858450664,-0.4588
11987,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1112,0.11924110160166611,-0.4588
11988,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0103,0.26709493471432033,-0.4588
11989,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0001,0.03036250632769615,-0.4588
11990,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2318,0.14393894406289173,-0.4588
11991,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0004,0.031198498231692788,-0.4588
11992,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.7656999999999999,0.40131796461703967,-0.4588
11993,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0044,0.007298065298449284,-0.4588
11994,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0458,0.011104800633564721,-0.4588
11995,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0073,0.23976532233491465,-0.4588
11996,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0055000000000000005,0.06496573579315079,-0.4588
11997,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0319,0.043424421831075574,-0.4588
11998,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.875,0.5134606607486958,-0.4588
11999,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.157,0.06899730272558206,-0.4588
12000,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0705,0.03728863888418365,-0.4588
12001,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0,0.16710415195169298,-0.4588
12002,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0797,0.24123620810610874,-0.4588
12003,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.049699999999999994,0.09042887863601999,-0.4588
12004,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.366,0.0937549958449056,-0.4588
12005,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0091,0.030621916314069766,-0.4588
12006,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998,0.5632380054038979,-0.4588
12007,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0059,0.1336770392151992,-0.4588
12008,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0001,0.052235894035748846,-0.4588
12009,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.5292,0.09172529705723967,-0.4588
12010,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0858,0.01998775717429672,-0.4588
12011,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0108,0.07315745468043319,-0.4588
12012,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0108,0.04953906605491029,-0.4588
12013,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9976,0.43750837755392,-0.4588
12014,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0034999999999999996,0.05436358959156107,-0.4588
12015,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0105,0.09615788856803041,-0.4588
12016,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0163,0.07349582164011499,-0.4588
12017,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.008100000000000001,0.0033411657675117058,-0.4588
12018,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0022,0.014950553947366574,-0.4588
12019,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0634,0.010742101903696196,-0.4588
12020,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,1.0,0.4148242879801474,-0.4588
12021,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1057,0.07003529393037312,-0.4588
12022,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.313,0.01961891606324466,-0.4588
12023,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0003,0.13038416636431735,-0.4588
12024,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0406,0.2727596296449491,-0.4588
12025,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.09720000000000001,0.23780240829439844,-0.4588
12026,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0060999999999999995,0.09903785812110816,-0.4588
12027,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9990000000000001,0.4723327753124817,-0.4588
12028,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0435,0.02695285086186824,-0.4588
12029,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1362,0.08131959427596781,-0.4588
12030,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0317,0.12072512176706227,-0.4588
12031,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.39880000000000004,0.08963543501932293,-0.4588
12032,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.6254,0.40178179449040846,-0.4588
12033,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0213,0.05337960049321106,-0.4588
12034,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.3233,0.019551235249771353,-0.4588
12035,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0006,0.11176944771085943,-0.4588
12036,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.021099999999999997,0.1806173224036108,-0.4588
12037,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0013,0.019751949996109373,-0.4588
12038,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0053,0.047616206671263255,-0.4588
12039,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0075,0.2074834072259523,-0.4588
12040,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.044000000000000004,0.062304128340335656,-0.4588
12041,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998,0.4186900511195183,-0.4588
12042,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0076,0.0009811438952508848,-0.4588
12043,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0579,0.04270644370416782,-0.4588
12044,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0554,0.12310184078007316,-0.4588
12045,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.4878,0.003053732007615959,-0.4588
12046,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0104,0.07047914534932244,-0.4588
12047,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.40590000000000004,0.050751959461348445,-0.4588
12048,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0421,0.20831694112481608,-0.4588
12049,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998,0.6458300046571664,-0.4588
12050,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0227,0.2945078773145446,-0.4588
12051,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.010700000000000001,0.17382667863803195,-0.4588
12052,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.023,0.33585881451159777,-0.4588
12053,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.004,0.10578455431800671,-0.4588
12054,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0908,0.1532573020334305,-0.4588
12055,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0449,0.2712942208372454,-0.4588
12056,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,1.0,0.41407585658497725,-0.4588
12057,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0182,0.03347691351248355,-0.4588
12058,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9356,0.9091013021028906,-0.4588
12059,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.8432999999999999,0.25002544111535785,-0.4588
12060,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9573,0.5070566558482477,-0.4588
12061,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.008100000000000001,0.05274053955777842,-0.4588
12062,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0223,0.0475703590422008,-0.4588
12063,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.11789999999999999,0.14320161909395654,-0.4588
12064,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0060999999999999995,0.1973066880695316,-0.4588
12065,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.010700000000000001,0.056608988041780176,-0.4588
12066,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0278,0.0034067787940142546,-0.4588
12067,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.6983,0.023096043698691948,-0.4588
12068,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0102,0.35284020301331204,-0.4588
12069,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0121,0.06201693150062761,-0.4588
12070,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.07629999999999999,0.18893554662183853,-0.4588
12071,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0064,0.4414478361118882,-0.4588
12072,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.5357,0.19376242428591103,-0.4588
12073,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.029900000000000003,0.036644954328331335,-0.4588
12074,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9975,0.5680080252542894,-0.4588
12075,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0043,0.0762949269558103,-0.4588
12076,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0323,0.12721879435664196,-0.4588
12077,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1525,0.061653986142353956,-0.4588
12078,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9987999999999999,0.5783790519704023,-0.4588
12079,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.03,0.07757765402785281,-0.4588
12080,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9983,0.5382030758272152,-0.4588
12081,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.24760000000000001,0.2952346314375515,-0.4588
12082,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0215,0.2625227135769886,-0.4588
12083,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9990000000000001,0.4343936327800913,-0.4588
12084,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0202,0.2781369523328375,-0.4588
12085,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1913,0.06283404650006484,-0.4588
12086,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.44229999999999997,0.050420318462925655,-0.4588
12087,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,1.0,0.45067084404569163,-0.4588
12088,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0132,0.0761515821552427,-0.4588
12089,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0259,0.054345152119398915,-0.4588
12090,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.8231999999999999,0.6327671613863998,-0.4588
12091,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0003,0.06115438290446106,-0.4588
12092,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.3406,0.058949182484132785,-0.4588
12093,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.001,0.3287283150099189,-0.4588
12094,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.02,0.116621770387771,-0.4588
12095,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0096,0.049243002029658124,-0.4588
12096,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0263,0.2611474791519386,-0.4588
12097,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0354,0.03317178159712758,-0.4588
12098,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.47350000000000003,0.42549734141619067,-0.4588
12099,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.39880000000000004,0.42397870190796877,-0.4588
12100,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.008100000000000001,0.005555436319978973,-0.4588
12101,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0279,0.17160274979751808,-0.4588
12102,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0060999999999999995,0.0349143775786366,-0.4588
12103,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0051,0.051740395140136244,-0.4588
12104,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.051,0.18055519239518814,-0.4588
12105,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0934,0.013729684732842806,-0.4588
12106,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9976,0.5128816885170941,-0.4588
12107,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.8952,0.1817197827052219,-0.4588
12108,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0,0.2367397751398859,-0.4588
12109,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.4154,0.4249007188741976,-0.4588
12110,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.5845,0.19865040117807,-0.4588
12111,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.013600000000000001,0.17172828379680175,-0.4588
12112,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0327,0.34350809905719065,-0.4588
12113,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.20350000000000001,0.00012381608566219035,-0.4588
12114,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.7604000000000001,0.4413214127367096,-0.4588
12115,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0126,0.2530332547845491,-0.4588
12116,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0527,0.009743838961359453,-0.4588
12117,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0159,0.43046306345881763,-0.4588
12118,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998999999999999,0.47211294520952973,-0.4588
12119,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0755,0.02181462175424051,-0.4588
12120,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0092,0.13162036190129742,-0.4588
12121,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.034300000000000004,0.10929297788029944,-0.4588
12122,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0083,0.15555947456692698,-0.4588
12123,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0091,0.16425298950634606,-0.4588
12124,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.08839999999999999,0.07168715813732356,-0.4588
12125,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0925,0.17290874604264092,-0.4588
12126,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.3547,0.617529795664297,-0.4588
12127,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.008100000000000001,0.01644725695187351,-0.4588
12128,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0727,0.011855300614330419,-0.4588
12129,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.5643,0.43972302751906844,-0.4588
12130,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0098,0.0734136173382548,-0.4588
12131,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9995999999999999,0.4624567265310193,-0.4588
12132,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0265,0.07958360760119423,-0.4588
12133,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0212,0.013393245384902296,-0.4588
12134,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0191,0.10078447613163624,-0.4588
12135,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.21710000000000002,0.13823297621116137,-0.4588
12136,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0426,0.12720177025581747,-0.4588
12137,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0281,0.2583162439965374,-0.4588
12138,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0212,0.034961811023569885,-0.4588
12139,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0044,0.050944476123980245,-0.4588
12140,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9643,0.6093221345179871,-0.4588
12141,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.3734,0.23586231380193481,-0.4588
12142,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.6609,0.026416571804664012,-0.4588
12143,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.057300000000000004,0.002806528763054834,-0.4588
12144,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.011699999999999999,0.02976369794997519,-0.4588
12145,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2224,0.12492842662468263,-0.4588
12146,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9995,1.0,0.3003,0.47712882890599884,-0.4588
12147,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0837,0.07486994478712326,-0.4588
12148,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.055999999999999994,0.111931305634644,-0.4588
12149,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0463,0.1101388577563915,-0.4588
12150,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0008,0.09565946408644745,-0.4588
12151,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.09,0.02679521914056482,-0.4588
12152,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.013999999999999999,0.028974094273026874,-0.4588
12153,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0281,0.07179185701727192,-0.4588
12154,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0018,0.12884312223959962,-0.4588
12155,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.4131,0.026677075680670428,-0.4588
12156,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.008,0.03199590676938686,-0.4588
12157,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0044,0.015372285910674906,-0.4588
12158,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9632999999999999,0.4004305128942919,-0.4588
12159,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.5765,0.015442158001183632,-0.4588
12160,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1954,0.008589102337386714,-0.4588
12161,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.08109999999999999,0.05511263641951248,-0.4588
12162,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0701,0.006950013030751568,-0.4588
12163,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0025,0.07094024272206226,-0.4588
12164,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0345,0.07709738957862648,-0.4588
12165,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9982,0.46180363273624836,-0.4588
12166,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.7428,0.4643201785699223,-0.4588
12167,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.081,0.14060598734780935,-0.4588
12168,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0279,0.18596273781225028,-0.4588
12169,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1175,0.0710225920986557,-0.4588
12170,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1518,0.06488128839594798,-0.4588
12171,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998999999999999,0.4827282140054957,-0.4588
12172,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0335,0.010859960606942737,-0.4588
12173,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9971,0.41646657766963574,-0.4588
12174,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.4917,0.5567926697162657,-0.4588
12175,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.21359999999999998,0.023842111331758824,-0.4588
12176,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0003,0.008986309704342759,-0.4588
12177,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0036,0.023458723478736017,-0.4588
12178,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9003,0.44143633158295065,-0.4588
12179,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0060999999999999995,0.06240451682877908,-0.4588
12180,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2536,0.01587608235971081,-0.4588
12181,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.026600000000000002,0.1424370726306581,-0.4588
