client_id,horizon_mois,montant_regle_pred,lower_80,upper_80,model,label_risque,gouvernorat_code,retard_moyen_jours,montant_ttc_moyen,retard_pred,risque_tendance,alerte_prev
164,2,5461.95068359375,4642.6580810546875,6281.243286132812,N-HiTS,0,17,-52.712,5573.467,0.0,-0.49,VERT
164,3,6042.31982421875,5135.971850585937,6948.667797851562,N-HiTS,0,17,-52.712,5573.467,0.0,-0.5421,VERT
164,4,6028.15234375,5123.9294921875,6932.375195312499,N-HiTS,0,17,-52.712,5573.467,0.0,-0.5408,VERT
164,5,6254.76220703125,5316.547875976562,7192.976538085937,N-HiTS,0,17,-52.712,5573.467,0.0,-0.5611,VERT
164,6,5872.26025390625,4991.421215820313,6753.099291992187,N-HiTS,0,17,-52.712,5573.467,0.0,-0.5268,VERT
165,1,642.9613037109375,546.5171081542968,739.4054992675781,N-HiTS,0,11,-36.568,702.485,0.0,-0.4576,VERT
165,2,693.9500122070312,589.8575103759765,798.0425140380859,N-HiTS,0,11,-36.568,702.485,0.0,-0.4939,VERT
165,3,756.0416259765625,642.6353820800781,869.4478698730468,N-HiTS,0,11,-36.568,702.485,0.0,-0.5381,VERT
165,4,758.2700805664062,644.5295684814453,872.0105926513671,N-HiTS,0,11,-36.568,702.485,0.0,-0.5397,VERT
165,5,779.4840087890625,662.5614074707031,896.4066101074218,N-HiTS,0,11,-36.568,702.485,0.0,-0.5548,VERT
165,6,733.758544921875,623.6947631835938,843.8223266601561,N-HiTS,0,11,-36.568,702.485,0.0,-0.5223,VERT
166,1,2823.19091796875,2399.7122802734375,3246.669555664062,N-HiTS,0,14,0.128,3251.657,0.0,-0.4341,VERT
166,2,3117.067626953125,2649.5074829101563,3584.6277709960937,N-HiTS,0,14,0.128,3251.657,0.83,2.7629,ORANGE
166,3,3309.971923828125,2813.4761352539062,3806.4677124023433,N-HiTS,0,14,0.128,3251.657,4.03,15.2331,ORANGE
166,4,3482.808837890625,2960.3875122070312,4005.2301635742183,N-HiTS,0,14,0.128,3251.657,4.28,16.1831,ORANGE
166,5,3588.73193359375,3050.4221435546874,4127.041723632812,N-HiTS,0,14,0.128,3251.657,0.27,0.5029,ORANGE
166,6,3499.482421875,2974.56005859375,4024.4047851562495,N-HiTS,0,14,0.128,3251.657,0.45,1.2197,ORANGE
167,1,3881.9638671875,3299.669287109375,4464.258447265624,N-HiTS,0,23,-38.792,4103.257,0.0,-0.473,VERT
167,2,4265.58154296875,3625.7443115234373,4905.418774414062,N-HiTS,0,23,-38.792,4103.257,0.0,-0.5198,VERT
167,3,4629.74365234375,3935.2821044921875,5324.2052001953125,N-HiTS,0,23,-38.792,4103.257,0.0,-0.5642,VERT
167,4,4670.146484375,3969.62451171875,5370.66845703125,N-HiTS,0,23,-38.792,4103.257,0.0,-0.5691,VERT
167,5,4768.78515625,4053.4673828125,5484.102929687499,N-HiTS,0,23,-38.792,4103.257,0.0,-0.5811,VERT
167,6,4519.07373046875,3841.2126708984374,5196.934790039062,N-HiTS,0,23,-38.792,4103.257,0.0,-0.5507,VERT
168,1,2515.539794921875,2138.2088256835937,2892.870764160156,N-HiTS,0,1,0.203,2788.64,0.0,-0.451,VERT
168,2,2704.232421875,2298.59755859375,3109.8672851562496,N-HiTS,0,1,0.203,2788.64,0.0,-0.4849,VERT
168,3,3007.02783203125,2555.9736572265624,3458.082006835937,N-HiTS,0,1,0.203,2788.64,0.0,-0.5392,VERT
168,4,2957.02099609375,2513.467846679687,3400.5741455078123,N-HiTS,0,1,0.203,2788.64,0.0,-0.5302,VERT
168,5,3088.881103515625,2625.548937988281,3552.2132690429685,N-HiTS,0,1,0.203,2788.64,0.0,-0.5538,VERT
168,6,2849.2509765625,2421.863330078125,3276.6386230468747,N-HiTS,0,1,0.203,2788.64,4.08,9.5383,ORANGE
169,1,1310.069091796875,1113.5587280273437,1506.579455566406,N-HiTS,0,14,-20.718,1372.828,0.0,-0.4771,VERT
169,2,1427.6607666015625,1213.511651611328,1641.8098815917967,N-HiTS,0,14,-20.718,1372.828,0.0,-0.52,VERT
169,3,1565.7745361328125,1330.9083557128906,1800.6407165527341,N-HiTS,0,14,-20.718,1372.828,0.0,-0.5703,VERT
169,4,1559.3468017578125,1325.4447814941407,1793.2488220214843,N-HiTS,0,14,-20.718,1372.828,0.0,-0.5679,VERT
169,5,1606.373779296875,1365.4177124023438,1847.3298461914062,N-HiTS,0,14,-20.718,1372.828,0.0,-0.5851,VERT
169,6,1504.4139404296875,1278.7518493652344,1730.0760314941406,N-HiTS,0,14,-20.718,1372.828,0.0,-0.5479,VERT
17,1,5009.763671875,4258.29912109375,5761.228222656249,N-HiTS,0,23,-51.375,5763.131,0.0,-0.4346,VERT
17,2,5413.390625,4601.38203125,6225.39921875,N-HiTS,0,23,-51.375,5763.131,0.0,-0.4697,VERT
17,3,5952.5654296875,5059.680615234375,6845.450244140625,N-HiTS,0,23,-51.375,5763.131,0.0,-0.5164,VERT
17,4,6014.18408203125,5112.056469726563,6916.311694335937,N-HiTS,0,23,-51.375,5763.131,0.0,-0.5218,VERT
17,5,6253.01806640625,5315.065356445312,7190.970776367187,N-HiTS,0,23,-51.375,5763.131,0.0,-0.5425,VERT
17,6,5915.33203125,5028.0322265625,6802.631835937499,N-HiTS,0,23,-51.375,5763.131,0.0,-0.5132,VERT
170,1,4025.66064453125,3421.8115478515624,4629.509741210937,N-HiTS,0,1,-13.657,4133.089,0.0,-0.487,VERT
170,2,4379.7998046875,3722.829833984375,5036.769775390625,N-HiTS,0,1,-13.657,4133.089,0.0,-0.5298,VERT
170,3,4806.39208984375,4085.4332763671873,5527.350903320312,N-HiTS,0,1,-13.657,4133.089,0.0,-0.5815,VERT
170,4,4812.716796875,4090.8092773437497,5534.62431640625,N-HiTS,0,1,-13.657,4133.089,0.0,-0.5822,VERT
170,5,4944.89990234375,4203.1649169921875,5686.6348876953125,N-HiTS,0,1,-13.657,4133.089,0.0,-0.5982,VERT
170,6,4680.6220703125,3978.5287597656247,5382.715380859375,N-HiTS,0,1,-13.657,4133.089,0.0,-0.5662,VERT
171,1,15157.3154296875,12883.718115234375,17430.912744140624,N-HiTS,0,20,-0.822,15741.616,0.0,-0.4814,VERT
171,2,16647.365234375,14150.26044921875,19144.470019531247,N-HiTS,0,20,-0.822,15741.616,0.04,-0.5531,VERT
171,3,18214.423828125,15482.26025390625,20946.58740234375,N-HiTS,0,20,-0.822,15741.616,0.0,-0.5785,VERT
171,4,18001.166015625,15300.99111328125,20701.340917968748,N-HiTS,0,20,-0.822,15741.616,0.51,-0.882,VERT
171,5,18545.833984375,15763.95888671875,21327.709082031248,N-HiTS,0,20,-0.822,15741.616,1.35,-1.4102,VERT
171,6,17298.908203125,14704.07197265625,19893.744433593747,N-HiTS,0,20,-0.822,15741.616,0.0,-0.5495,VERT
172,1,4646.322265625,3949.37392578125,5343.27060546875,N-HiTS,0,20,-37.508,4841.639,0.0,-0.4798,VERT
172,2,5129.765625,4360.30078125,5899.230468749999,N-HiTS,0,20,-37.508,4841.639,0.0,-0.5298,VERT
172,3,5592.12841796875,4753.309155273438,6430.947680664062,N-HiTS,0,20,-37.508,4841.639,0.0,-0.5775,VERT
172,4,5576.53515625,4740.0548828125,6413.0154296875,N-HiTS,0,20,-37.508,4841.639,0.0,-0.5759,VERT
172,5,5686.80615234375,4833.785229492188,6539.827075195312,N-HiTS,0,20,-37.508,4841.639,0.0,-0.5873,VERT
172,6,5381.15966796875,4573.9857177734375,6188.333618164062,N-HiTS,0,20,-37.508,4841.639,0.0,-0.5557,VERT
173,1,7136.42431640625,6065.960668945312,8206.887963867186,N-HiTS,0,16,-31.55,7489.375,0.0,-0.4764,VERT
173,2,7540.1513671875,6409.128662109375,8671.174072265625,N-HiTS,0,16,-31.55,7489.375,0.0,-0.5034,VERT
173,3,8137.6611328125,6917.011962890625,9358.310302734375,N-HiTS,0,16,-31.55,7489.375,0.0,-0.5433,VERT
173,4,7966.07373046875,6771.162670898438,9160.984790039061,N-HiTS,0,16,-31.55,7489.375,0.0,-0.5318,VERT
173,5,8151.458984375,6928.740136718749,9374.17783203125,N-HiTS,0,16,-31.55,7489.375,0.0,-0.5442,VERT
173,6,7639.7568359375,6493.793310546875,8785.720361328124,N-HiTS,0,16,-31.55,7489.375,0.0,-0.51,VERT
174,1,1471.10595703125,1250.4400634765625,1691.7718505859373,N-HiTS,0,17,-65.5,1610.465,0.0,-0.4567,VERT
174,2,1620.772705078125,1377.6567993164062,1863.8886108398435,N-HiTS,0,17,-65.5,1610.465,0.0,-0.5032,VERT
174,3,1771.005615234375,1505.3547729492186,2036.6564575195312,N-HiTS,0,17,-65.5,1610.465,0.0,-0.5498,VERT
174,4,1842.1715087890625,1565.8457824707032,2118.4972351074216,N-HiTS,0,17,-65.5,1610.465,0.0,-0.5719,VERT
174,5,1925.6064453125,1636.7654785156249,2214.447412109375,N-HiTS,0,17,-65.5,1610.465,0.0,-0.5978,VERT
174,6,1850.0751953125,1572.563916015625,2127.586474609375,N-HiTS,0,17,-65.5,1610.465,0.0,-0.5744,VERT
175,1,3974.4580078125,3378.289306640625,4570.626708984375,N-HiTS,0,23,-42.217,3991.003,0.0,-0.4979,VERT
175,2,4387.82470703125,3729.6510009765625,5045.9984130859375,N-HiTS,0,23,-42.217,3991.003,0.0,-0.5497,VERT
175,3,4639.89892578125,3943.9140869140624,5335.883764648437,N-HiTS,0,23,-42.217,3991.003,0.0,-0.5813,VERT
175,4,4644.8173828125,3948.094775390625,5341.539990234374,N-HiTS,0,23,-42.217,3991.003,0.0,-0.5819,VERT
175,5,4633.38818359375,3938.379956054687,5328.396411132812,N-HiTS,0,23,-42.217,3991.003,0.0,-0.5805,VERT
175,6,4383.6435546875,3726.097021484375,5041.190087890624,N-HiTS,0,23,-42.217,3991.003,0.0,-0.5492,VERT
176,1,10904.3564453125,9268.702978515625,12540.009912109374,N-HiTS,1,5,0.461,12265.638,3.3,3.1347,ROUGE
176,2,11917.2451171875,10129.658349609375,13704.831884765625,N-HiTS,1,5,0.461,12265.638,2.08,1.7702,ROUGE
176,3,13108.759765625,11142.44580078125,15075.073730468748,N-HiTS,1,5,0.461,12265.638,6.76,6.7975,ROUGE
176,4,13161.064453125,11186.90478515625,15135.224121093748,N-HiTS,1,5,0.461,12265.638,9.72,10.0058,ROUGE
176,5,13599.1943359375,11559.315185546875,15639.073486328123,N-HiTS,1,5,0.461,12265.638,6.02,5.9749,ROUGE
176,6,12875.60546875,10944.2646484375,14806.946289062498,N-HiTS,1,5,0.461,12265.638,7.69,7.8157,ROUGE
177,1,3586.364501953125,3048.4098266601563,4124.319177246093,N-HiTS,0,1,-0.371,4148.419,2.3,-3.532,VERT
177,2,3975.200439453125,3378.920373535156,4571.480505371093,N-HiTS,0,1,-0.371,4148.419,0.0,-0.4791,VERT
177,3,4292.7451171875,3648.833349609375,4936.656884765624,N-HiTS,0,1,-0.371,4148.419,2.44,-3.8058,VERT
177,4,4444.2412109375,3777.605029296875,5110.877392578124,N-HiTS,0,1,-0.371,4148.419,0.0,-0.5357,VERT
177,5,4624.61279296875,3930.9208740234376,5318.304711914062,N-HiTS,0,1,-0.371,4148.419,2.54,-3.9806,VERT
177,6,4424.8779296875,3761.146240234375,5088.609619140625,N-HiTS,0,1,-0.371,4148.419,0.0,-0.5333,VERT
178,1,203.1875457763672,172.70941390991212,233.66567764282226,N-HiTS,0,9,-1.091,211.298,0.0,-0.4808,VERT
178,2,223.92298889160156,190.33454055786132,257.51143722534175,N-HiTS,0,9,-1.091,211.298,2.04,-1.4648,VERT
178,3,243.45066833496094,206.93306808471678,279.96826858520507,N-HiTS,0,9,-1.091,211.298,0.0,-0.5761,VERT
178,4,241.8524627685547,205.57459335327147,278.1303321838379,N-HiTS,0,9,-1.091,211.298,0.0,-0.5723,VERT
178,5,247.187744140625,210.10958251953124,284.2659057617187,N-HiTS,0,9,-1.091,211.298,0.0,-0.5849,VERT
178,6,232.704833984375,197.79910888671876,267.6105590820312,N-HiTS,0,9,-1.091,211.298,0.0,-0.5507,VERT
179,1,1626.9256591796875,1382.8868103027344,1870.9645080566404,N-HiTS,0,20,-45.317,1724.639,0.0,-0.4717,VERT
179,2,1775.78515625,1509.4173828125,2042.1529296874999,N-HiTS,0,20,-45.317,1724.639,0.0,-0.5148,VERT
179,3,1954.28173828125,1661.1394775390625,2247.4239990234373,N-HiTS,0,20,-45.317,1724.639,0.0,-0.5666,VERT
179,4,1961.3583984375,1667.1546386718749,2255.562158203125,N-HiTS,0,20,-45.317,1724.639,0.0,-0.5686,VERT
179,5,2020.394775390625,1717.3355590820313,2323.4539916992185,N-HiTS,0,20,-45.317,1724.639,0.0,-0.5857,VERT
179,6,1918.11572265625,1630.3983642578125,2205.833081054687,N-HiTS,0,20,-45.317,1724.639,0.0,-0.5561,VERT
18,1,4201.05712890625,3570.8985595703125,4831.2156982421875,N-HiTS,0,23,-52.935,4580.889,0.0,-0.4585,VERT
18,2,4730.177734375,4020.6510742187497,5439.70439453125,N-HiTS,0,23,-52.935,4580.889,0.0,-0.5163,VERT
18,3,5029.87109375,4275.3904296875,5784.351757812499,N-HiTS,0,23,-52.935,4580.889,0.0,-0.549,VERT
18,4,5175.0771484375,4398.815576171874,5951.338720703125,N-HiTS,0,23,-52.935,4580.889,0.0,-0.5649,VERT
18,5,5312.8583984375,4515.929638671875,6109.787158203125,N-HiTS,0,23,-52.935,4580.889,0.0,-0.5799,VERT
18,6,5106.6533203125,4340.655322265625,5872.651318359374,N-HiTS,0,23,-52.935,4580.889,0.0,-0.5574,VERT
180,1,1080.0482177734375,918.0409851074219,1242.0554504394531,N-HiTS,0,17,-0.1,1161.992,0.31,-2.0148,VERT
180,2,1212.65673828125,1030.7582275390625,1394.5552490234375,N-HiTS,0,17,-0.1,1161.992,0.0,-0.5218,VERT
180,3,1299.651611328125,1104.7038696289062,1494.5993530273436,N-HiTS,0,17,-0.1,1161.992,1.31,-7.1093,VERT
180,4,1330.265625,1130.72578125,1529.8054687499998,N-HiTS,0,17,-0.1,1161.992,1.23,-6.7225,VERT
180,5,1345.436767578125,1143.621252441406,1547.2522827148437,N-HiTS,0,17,-0.1,1161.992,0.67,-3.929,VERT
180,6,1285.8546142578125,1092.9764221191406,1478.7328063964842,N-HiTS,0,17,-0.1,1161.992,1.01,-5.6034,VERT
181,1,2239.77587890625,1903.8094970703125,2575.742260742187,N-HiTS,0,4,-0.987,2408.961,0.0,-0.4649,VERT
181,2,2462.564453125,2093.17978515625,2831.94912109375,N-HiTS,0,4,-0.987,2408.961,3.08,-2.0714,VERT
181,3,2708.02880859375,2301.8244873046874,3114.233129882812,N-HiTS,0,4,-0.987,2408.961,0.0,-0.5621,VERT
181,4,2681.459716796875,2279.240759277344,3083.678674316406,N-HiTS,0,4,-0.987,2408.961,0.0,-0.5566,VERT
181,5,2777.896484375,2361.21201171875,3194.58095703125,N-HiTS,0,4,-0.987,2408.961,0.0,-0.5766,VERT
181,6,2597.22509765625,2207.6413330078126,2986.8088623046874,N-HiTS,0,4,-0.987,2408.961,0.0,-0.5391,VERT
182,1,2232.614990234375,1897.7227416992187,2567.507238769531,N-HiTS,0,20,-27.812,2441.745,0.0,-0.4572,VERT
182,2,2500.5029296875,2125.427490234375,2875.578369140625,N-HiTS,0,20,-27.812,2441.745,0.0,-0.512,VERT
182,3,2736.12060546875,2325.7025146484375,3146.538696289062,N-HiTS,0,20,-27.812,2441.745,0.0,-0.5603,VERT
182,4,2798.1044921875,2378.388818359375,3217.8201660156246,N-HiTS,0,20,-27.812,2441.745,0.0,-0.573,VERT
182,5,2874.023681640625,2442.920129394531,3305.1272338867184,N-HiTS,0,20,-27.812,2441.745,0.0,-0.5885,VERT
182,6,2749.521728515625,2337.093469238281,3161.9499877929684,N-HiTS,0,20,-27.812,2441.745,0.0,-0.563,VERT
183,1,2179.4755859375,1852.554248046875,2506.3969238281247,N-HiTS,0,1,-0.492,2143.993,1.31,-1.8396,VERT
183,2,2404.083251953125,2043.4707641601562,2764.6957397460938,N-HiTS,0,1,-0.492,2143.993,0.99,-1.5668,VERT
183,3,2538.05908203125,2157.3502197265625,2918.7679443359375,N-HiTS,0,1,-0.492,2143.993,0.0,-0.5919,VERT
183,4,2527.849853515625,2148.672375488281,2907.0273315429686,N-HiTS,0,1,-0.492,2143.993,0.0,-0.5895,VERT
183,5,2540.17529296875,2159.148999023437,2921.2015869140623,N-HiTS,0,1,-0.492,2143.993,0.6,-1.2022,VERT
183,6,2395.877197265625,2036.4956176757812,2755.2587768554686,N-HiTS,0,1,-0.492,2143.993,0.0,-0.5587,VERT
184,1,348.04327392578125,295.83678283691404,400.2497650146484,N-HiTS,0,0,-14.007,367.688,0.0,-0.4733,VERT
184,2,378.2519226074219,321.5141342163086,434.98971099853514,N-HiTS,0,0,-14.007,367.688,0.0,-0.5144,VERT
184,3,416.18072509765625,353.7536163330078,478.60783386230463,N-HiTS,0,0,-14.007,367.688,0.0,-0.5659,VERT
184,4,413.3895263671875,351.38109741210934,475.3979553222656,N-HiTS,0,0,-14.007,367.688,0.0,-0.5621,VERT
184,5,422.79296875,359.3740234375,486.21191406249994,N-HiTS,0,0,-14.007,367.688,0.0,-0.5749,VERT
184,6,396.6463317871094,337.14938201904295,456.14328155517575,N-HiTS,0,0,-14.007,367.688,0.0,-0.5394,VERT
185,1,3450.7626953125,2933.148291015625,3968.377099609375,N-HiTS,0,23,-66.567,3626.046,0.0,-0.4758,VERT
185,2,3685.510986328125,3132.684338378906,4238.337634277344,N-HiTS,0,23,-66.567,3626.046,0.0,-0.5082,VERT
185,3,4057.300048828125,3448.705041503906,4665.895056152343,N-HiTS,0,23,-66.567,3626.046,0.0,-0.5595,VERT
185,4,3995.985107421875,3396.5873413085938,4595.382873535156,N-HiTS,0,23,-66.567,3626.046,0.0,-0.551,VERT
185,5,4136.33447265625,3515.8843017578124,4756.784643554687,N-HiTS,0,23,-66.567,3626.046,0.0,-0.5704,VERT
185,6,3838.899658203125,3263.064709472656,4414.734606933594,N-HiTS,0,23,-66.567,3626.046,0.0,-0.5294,VERT
186,1,1167.0223388671875,991.9689880371094,1342.0756896972655,N-HiTS,0,15,-15.937,1265.837,0.0,-0.461,VERT
186,2,1299.88232421875,1104.8999755859375,1494.8646728515623,N-HiTS,0,15,-15.937,1265.837,0.0,-0.5134,VERT
186,3,1393.0765380859375,1184.1150573730467,1602.038018798828,N-HiTS,0,15,-15.937,1265.837,0.0,-0.5503,VERT
186,4,1413.5712890625,1201.535595703125,1625.6069824218748,N-HiTS,0,15,-15.937,1265.837,0.0,-0.5584,VERT
186,5,1442.369140625,1226.0137695312499,1658.72451171875,N-HiTS,0,15,-15.937,1265.837,0.0,-0.5697,VERT
186,6,1377.0272216796875,1170.4731384277343,1583.5813049316405,N-HiTS,0,15,-15.937,1265.837,0.0,-0.5439,VERT
187,1,503.0321960449219,427.5773666381836,578.4870254516601,N-HiTS,1,17,-0.137,566.056,1.83,-7.1232,ORANGE
187,2,541.2546997070312,460.0664947509766,622.4429046630859,N-HiTS,1,17,-0.137,566.056,6.09,-22.7045,ORANGE
187,3,588.3018188476562,500.0565460205078,676.5470916748046,N-HiTS,1,17,-0.137,566.056,1.92,-7.527,ORANGE
187,4,582.4439697265625,495.07737426757814,669.8105651855468,N-HiTS,1,17,-0.137,566.056,6.36,-23.7263,ORANGE
187,5,601.4970092773438,511.2724578857422,691.7215606689452,N-HiTS,1,17,-0.137,566.056,11.01,-40.7141,ORANGE
187,6,561.1622924804688,476.9879486083984,645.336636352539,N-HiTS,1,17,-0.137,566.056,5.56,-20.7878,ORANGE
188,1,3503.220458984375,2977.7373901367187,4028.703527832031,N-HiTS,0,17,-56.445,3553.522,0.0,-0.4929,VERT
188,2,3759.16796875,3195.2927734375,4323.043164062499,N-HiTS,0,17,-56.445,3553.522,0.0,-0.5289,VERT
188,3,4071.001708984375,3460.3514526367185,4681.651965332031,N-HiTS,0,17,-56.445,3553.522,0.0,-0.5728,VERT
188,4,4018.4951171875,3415.720849609375,4621.269384765625,N-HiTS,0,17,-56.445,3553.522,0.0,-0.5654,VERT
188,5,4085.214599609375,3472.432409667969,4697.996789550781,N-HiTS,0,17,-56.445,3553.522,0.0,-0.5748,VERT
188,6,3789.31298828125,3220.9160400390624,4357.709936523437,N-HiTS,0,17,-56.445,3553.522,0.0,-0.5332,VERT
189,1,8885.0322265625,7552.277392578125,10217.787060546874,N-HiTS,0,13,-16.765,9472.989,0.0,-0.469,VERT
189,2,9731.314453125,8271.61728515625,11191.011621093749,N-HiTS,0,13,-16.765,9472.989,0.0,-0.5136,VERT
189,3,10747.7412109375,9135.580029296874,12359.902392578124,N-HiTS,0,13,-16.765,9472.989,0.0,-0.5673,VERT
189,4,10811.775390625,9190.009082031249,12433.54169921875,N-HiTS,0,13,-16.765,9472.989,0.0,-0.5707,VERT
189,5,11175.2919921875,9498.998193359375,12851.585791015625,N-HiTS,0,13,-16.765,9472.989,0.0,-0.5899,VERT
189,6,10551.576171875,8968.83974609375,12134.31259765625,N-HiTS,0,13,-16.765,9472.989,0.0,-0.5569,VERT
19,1,575.5294799804688,489.20005798339844,661.8589019775391,N-HiTS,0,14,-26.462,638.952,0.0,-0.4504,VERT
19,2,635.34423828125,540.0426025390625,730.6458740234375,N-HiTS,0,14,-26.462,638.952,0.0,-0.4972,VERT
19,3,681.4163818359375,579.2039245605469,783.628839111328,N-HiTS,0,14,-26.462,638.952,0.0,-0.5332,VERT
19,4,693.2554321289062,589.2671173095703,797.2437469482421,N-HiTS,0,14,-26.462,638.952,0.0,-0.5425,VERT
19,5,712.2683715820312,605.4281158447266,819.1086273193358,N-HiTS,0,14,-26.462,638.952,0.0,-0.5574,VERT
19,6,682.07861328125,579.7668212890625,784.3904052734374,N-HiTS,0,14,-26.462,638.952,0.0,-0.5337,VERT
190,1,3413.329345703125,2901.329943847656,3925.3287475585935,N-HiTS,0,23,-52.928,3453.477,0.0,-0.4942,VERT
190,2,3744.58447265625,3182.896801757812,4306.272143554687,N-HiTS,0,23,-52.928,3453.477,0.0,-0.5421,VERT
190,3,3891.483642578125,3307.761096191406,4475.206188964843,N-HiTS,0,23,-52.928,3453.477,0.0,-0.5634,VERT
190,4,4001.7041015625,3401.448486328125,4601.959716796875,N-HiTS,0,23,-52.928,3453.477,0.0,-0.5794,VERT
190,5,4007.69873046875,3406.5439208984376,4608.853540039062,N-HiTS,0,23,-52.928,3453.477,0.0,-0.5802,VERT
190,6,3845.968994140625,3269.0736450195313,4422.864343261718,N-HiTS,0,23,-52.928,3453.477,0.0,-0.5568,VERT
191,1,6304.89599609375,5359.161596679687,7250.630395507812,N-HiTS,0,3,-47.392,7225.281,0.0,-0.4363,VERT
191,2,6839.0029296875,5813.152490234374,7864.853369140625,N-HiTS,0,3,-47.392,7225.281,0.0,-0.4733,VERT
191,3,7446.6650390625,6329.665283203125,8563.664794921875,N-HiTS,0,3,-47.392,7225.281,0.0,-0.5153,VERT
191,4,7793.3798828125,6624.372900390625,8962.386865234374,N-HiTS,0,3,-47.392,7225.281,0.0,-0.5393,VERT
191,5,8250.08203125,7012.569726562499,9487.5943359375,N-HiTS,0,3,-47.392,7225.281,0.0,-0.5709,VERT
191,6,7886.109375,6703.19296875,9069.025781249999,N-HiTS,0,3,-47.392,7225.281,0.0,-0.5457,VERT
192,1,1480.2672119140625,1258.2271301269532,1702.3072937011718,N-HiTS,0,17,-38.59,1587.861,0.0,-0.4661,VERT
192,2,1606.753173828125,1365.7401977539062,1847.7661499023436,N-HiTS,0,17,-38.59,1587.861,0.0,-0.5059,VERT
192,3,1735.718017578125,1475.3603149414062,1996.0757202148436,N-HiTS,0,17,-38.59,1587.861,0.0,-0.5466,VERT
192,4,1741.275390625,1480.0840820312499,2002.46669921875,N-HiTS,0,17,-38.59,1587.861,0.0,-0.5483,VERT
192,5,1781.1436767578125,1513.9721252441407,2048.315228271484,N-HiTS,0,17,-38.59,1587.861,0.0,-0.5609,VERT
192,6,1687.7254638671875,1434.5666442871093,1940.8842834472655,N-HiTS,0,17,-38.59,1587.861,0.0,-0.5314,VERT
193,1,1660.787841796875,1411.6696655273438,1909.9060180664062,N-HiTS,0,14,0.68,1963.18,3.9,2.4447,ORANGE
193,2,1819.41259765625,1546.5007080078124,2092.3244873046874,N-HiTS,0,14,0.68,1963.18,5.78,3.7866,ORANGE
193,3,1991.2867431640625,1692.593731689453,2289.9797546386717,N-HiTS,0,14,0.68,1963.18,0.0,-0.5072,VERT
193,4,2018.370361328125,1715.6148071289062,2321.1259155273438,N-HiTS,0,14,0.68,1963.18,0.0,-0.5141,VERT
193,5,2090.434326171875,1776.8691772460936,2403.999475097656,N-HiTS,0,14,0.68,1963.18,0.06,-0.4883,VERT
193,6,1991.0968017578125,1692.4322814941406,2289.7613220214844,N-HiTS,0,14,0.68,1963.18,0.11,-0.4262,VERT
194,1,383.3660583496094,325.861149597168,440.87096710205077,N-HiTS,0,17,-0.81,409.348,0.0,-0.4683,VERT
194,2,422.3654479980469,359.01063079833983,485.72026519775386,N-HiTS,0,17,-0.81,409.348,0.0,-0.5159,VERT
194,3,454.1055908203125,385.9897521972656,522.2214294433593,N-HiTS,0,17,-0.81,409.348,0.35,-0.7707,VERT
194,4,451.1864013671875,383.50844116210936,518.8643615722656,N-HiTS,0,17,-0.81,409.348,0.24,-0.6993,VERT
194,5,459.75946044921875,390.7955413818359,528.7233795166015,N-HiTS,0,17,-0.81,409.348,0.0,-0.5616,VERT
194,6,433.2494812011719,368.2620590209961,498.23690338134764,N-HiTS,0,17,-0.81,409.348,0.59,-0.8934,VERT
195,1,2613.66845703125,2221.6181884765624,3005.718725585937,N-HiTS,0,20,-0.374,2703.351,3.73,-5.4701,VERT
195,2,2759.201171875,2345.3209960937497,3173.08134765625,N-HiTS,0,20,-0.374,2703.351,0.0,-0.5103,VERT
195,3,2975.741943359375,2529.380651855469,3422.103234863281,N-HiTS,0,20,-0.374,2703.351,0.0,-0.5504,VERT
195,4,2899.74365234375,2464.7821044921875,3334.705200195312,N-HiTS,0,20,-0.374,2703.351,0.0,-0.5363,VERT
195,5,2958.64208984375,2514.845776367187,3402.4384033203123,N-HiTS,0,20,-0.374,2703.351,0.86,-1.697,VERT
195,6,2749.48291015625,2337.0604736328123,3161.905346679687,N-HiTS,0,20,-0.374,2703.351,0.0,-0.5085,VERT
196,1,10730.451171875,9120.88349609375,12340.018847656249,N-HiTS,0,17,-11.612,11940.086,0.0,-0.4493,VERT
196,2,12009.5517578125,10208.118994140625,13810.984521484374,N-HiTS,0,17,-11.612,11940.086,0.0,-0.5029,VERT
196,3,12881.189453125,10949.011035156249,14813.36787109375,N-HiTS,0,17,-11.612,11940.086,0.0,-0.5394,VERT
196,4,13237.2578125,11251.669140625,15222.846484374999,N-HiTS,0,17,-11.612,11940.086,0.0,-0.5543,VERT
196,5,13426.5615234375,11412.577294921875,15440.545751953125,N-HiTS,0,17,-11.612,11940.086,0.0,-0.5622,VERT
196,6,12852.05078125,10924.2431640625,14779.858398437498,N-HiTS,0,17,-11.612,11940.086,0.0,-0.5382,VERT
197,1,256.1861877441406,217.7582595825195,294.6141159057617,N-HiTS,0,17,0.842,261.66,2.02,0.71,ORANGE
197,2,273.29986572265625,232.3048858642578,314.2948455810547,N-HiTS,0,17,0.842,261.66,1.48,0.3566,ORANGE
197,3,297.0426025390625,252.48621215820313,341.59899291992184,N-HiTS,0,17,0.842,261.66,0.0,-0.5676,VERT
197,4,291.5506286621094,247.81803436279296,335.28322296142574,N-HiTS,0,17,0.842,261.66,1.2,0.1555,ORANGE
197,5,299.2510986328125,254.36343383789062,344.1387634277344,N-HiTS,0,17,0.842,261.66,3.27,1.37,ORANGE
