nb_factures,montant_ttc_total,montant_ttc_moyen,montant_ttc_max,montant_ttc_std,nb_avoirs,ratio_avoirs,anciennete_jours,nb_reglements,montant_reg_total,montant_reg_moyen,retard_moyen_jours,retard_max_jours,nb_retards_positifs,nb_retards_graves,taux_retard,nb_modes_distincts,ratio_encaissement,gouvernorat_code,nature_client_code,mode_paiement_code,label_risque
20,10905.871,1802.392,5667.915,488.617,1,0.11,785,15,6811.905,1234.571,-11.388,0,0,0,0.0,2,0.929,23,11,4,0
16,124419.312,6331.235,14935.75,6765.623,5,0.152,744,12,259706.241,1757.157,-10.226,9,0,0,0.085,5,0.646,20,11,5,0
20,0.0,2176.932,6795.032,1226.656,0,0.006,753,8,44888.908,6060.424,-55.96,-3,0,0,0.0,3,1.671,10,3,4,0
15,0.0,705.585,297.492,737.238,1,0.609,632,7,83.655,102.144,-0.507,1,0,0,0.0,1,0.952,17,15,1,0
5,15281.861,1532.59,6425.449,3470.914,0,-0.004,239,5,21775.471,4240.705,-10.503,0,0,0,0.203,2,1.045,14,4,5,0
3,13841.536,260.459,444.494,332.146,0,0.001,203,0,10116.562,179.902,-0.7,0,0,0,0.002,0,0.15,17,15,7,1
16,113236.626,3240.81,1906.919,797.834,2,0.009,768,1,10175.962,308.603,-0.253,0,0,0,0.0,4,1.813,0,11,5,0
1,1537.675,13578.085,2167.209,940.922,0,0.007,91,0,-2495.564,-821.671,0.096,0,0,0,0.0,0,0.214,23,20,7,1
21,204295.575,6311.639,17688.596,10859.571,4,0.167,736,30,78771.343,3650.387,-16.868,0,1,0,0.136,4,2.0,21,7,5,0
33,585711.591,7614.819,14981.68,10392.121,5,0.005,765,0,2124.004,-619.557,-0.085,0,0,0,0.001,0,0.239,4,10,7,1
7,12197.712,4754.747,4562.134,529.452,0,0.002,724,2,15498.298,4751.798,-49.064,-46,0,0,0.0,1,0.42,5,4,5,0
12,33185.084,2166.248,4014.873,41.553,0,0.009,481,8,10628.536,-140.476,-0.682,1,0,0,0.0,2,0.809,9,1,5,1
19,2323.511,965.591,4119.023,990.153,1,0.006,683,7,35752.796,2792.267,-0.432,0,0,0,0.0,3,0.771,14,11,6,0
1,0.0,2839.919,230.106,-93.398,0,0.004,203,4,1836.406,1317.442,-1.436,0,0,0,0.0,1,0.996,12,4,1,0
9,1408.788,166.113,4263.271,644.365,0,0.006,738,0,4516.78,1100.573,-54.024,-20,0,0,0.0,2,1.0,15,18,1,0
1,0.0,819.972,1610.089,410.753,0,0.005,404,0,6722.574,991.03,-0.599,0,0,0,0.0,1,1.011,6,4,3,0
1,0.0,650.11,23.633,62.815,0,0.003,233,0,-7805.789,-386.52,-0.002,-1,0,0,0.001,0,0.0,15,15,7,1
20,169025.876,5251.135,31943.187,5835.165,3,0.007,793,12,205982.918,4884.412,-17.896,0,0,0,0.0,3,0.806,5,2,5,0
43,176380.688,11845.664,19328.054,1824.245,4,0.165,772,6,295632.629,2790.536,-1.039,0,0,0,0.002,5,1.206,9,2,6,0
84,104981.715,5074.186,18870.851,1251.462,0,0.004,692,8,59769.133,2667.628,0.24,0,0,0,0.205,2,1.801,2,4,5,0
1,4626.619,2592.349,3934.442,1774.54,0,0.003,660,2,26236.233,3976.9,-0.235,-20,0,0,0.0,1,0.988,14,4,5,0
1,0.0,5476.417,2194.408,343.821,0,-0.0,175,0,7329.236,-285.195,1.452,0,0,0,0.0,0,0.04,17,15,7,1
43,104666.976,14878.951,27015.362,7445.393,15,0.124,741,17,55803.57,10156.457,-12.498,21,6,0,0.052,4,1.053,16,2,5,0
10,44527.216,6621.734,10800.865,5187.302,1,0.105,687,18,24249.655,2826.505,-49.089,0,0,0,0.001,3,0.909,23,4,5,0
4,13416.267,832.37,980.395,1017.188,1,0.504,718,1,10170.197,450.167,-1.154,0,0,0,0.001,2,0.998,17,19,1,0
14,0.0,672.282,1783.937,178.179,0,0.009,685,8,3170.703,914.744,-56.353,-58,0,0,0.0,3,0.836,5,15,5,0
1,6568.312,3998.16,6924.992,1133.201,0,0.007,281,2,-1042.713,2404.58,-71.972,-59,0,0,0.0,1,0.967,14,4,4,0
18,25061.304,2995.626,7572.328,1726.66,1,0.002,796,9,720429.611,1335.562,-1.519,0,1,0,0.0,3,0.883,5,3,5,0
15,904.277,331.669,1897.95,208.798,2,0.013,732,7,5268.559,693.262,-27.368,0,0,0,0.001,3,1.51,23,4,5,0
4,3981.692,198.35,897.614,183.002,0,-0.002,610,13,6861.083,236.912,0.294,0,0,0,0.0,1,0.629,1,4,4,0
1,0.0,4195.361,646.154,732.945,0,0.105,212,5,2415.018,20.35,0.796,0,0,0,0.0,1,0.659,1,5,5,0
11,13324.441,1604.633,6849.556,1278.811,0,0.005,727,10,23972.755,1119.915,-41.172,-21,0,0,0.0,4,0.647,13,11,5,0
10,70962.619,7495.031,4963.812,1023.48,0,0.0,709,9,-226.026,2100.839,-0.994,-1,0,0,0.001,4,0.862,18,4,1,0
5,104350.004,2575.49,6284.457,1004.641,0,0.006,651,3,28841.604,2282.877,-54.982,-16,0,0,0.0,1,1.011,21,4,5,0
11,7385.504,3266.454,4670.055,-17.966,0,0.0,650,9,15918.696,965.323,-56.905,-25,0,0,0.0,1,0.99,16,3,5,0
16,18884.835,1226.449,3681.612,2037.577,1,0.003,717,13,13424.264,47.429,-6.679,9,0,0,0.0,2,0.969,11,15,4,0
13,67432.819,1782.161,7335.138,723.51,0,0.007,681,19,35563.392,9632.806,-22.96,1,0,0,0.0,4,1.669,16,8,5,0
1,0.0,537.51,5823.343,471.923,0,0.001,301,3,7633.539,241.296,-1.615,1,0,0,0.0,1,0.989,7,15,1,0
2,4132.208,8457.132,9669.787,858.868,0,0.007,491,0,-2583.588,-748.797,0.522,1,0,2,0.0,0,0.232,4,3,7,1
1,0.0,794.374,1099.238,499.974,1,0.003,603,1,2052.619,1008.363,-0.177,1,0,0,0.002,1,0.858,0,11,1,0
77,0.0,1054.476,2746.196,6390.37,1,0.101,775,38,181316.73,16559.716,-15.763,0,0,0,0.03,3,0.665,5,11,5,0
18,0.0,945.776,827.822,707.696,2,0.118,775,7,7904.602,-252.368,-0.073,0,0,0,0.0,3,0.919,17,15,1,0
16,10404.081,1844.664,7558.525,1972.593,0,0.008,784,14,26030.807,4929.702,-17.055,0,0,0,0.0,4,1.003,23,11,5,0
10,10245.662,1814.008,1924.99,130.689,0,0.004,780,2,9884.576,788.741,-63.612,0,0,0,0.0,1,0.995,20,4,4,0
4,0.0,-308.108,-428.331,-74.017,1,0.615,420,1,7806.385,918.454,-1.719,0,0,0,0.001,1,1.186,17,11,4,0
2,0.0,1522.0,3826.082,336.696,1,0.001,661,1,2669.983,3893.875,-2.17,0,0,0,0.0,3,0.994,17,19,4,0
18,7321.483,1232.616,1085.698,284.122,1,0.33,104,4,4164.215,-105.842,-11.098,0,0,0,0.0,3,0.975,14,3,1,0
4,23976.672,25233.774,13783.183,4054.166,0,-0.001,592,7,840.533,-493.505,-0.009,24,0,1,0.002,0,0.151,2,7,7,1
16,135915.175,3906.8,22707.418,1972.45,2,0.187,733,22,35401.916,3100.966,-18.626,0,0,0,0.0,4,0.785,6,8,5,0
1,0.0,3172.283,728.421,587.984,0,-0.007,115,0,-5965.4,-502.388,0.449,-1,0,0,0.0,0,0.1,17,12,7,1
10,123614.928,5476.988,7639.921,4768.69,0,0.006,751,28,39130.17,2879.163,-37.811,11,0,0,0.0,5,1.152,1,2,5,0
41,572520.928,13512.159,8363.121,6667.144,5,0.004,707,42,68673.964,877.32,1.487,0,0,1,0.0,0,0.161,17,7,5,1
3,40706.652,3380.857,6321.795,1046.116,0,0.004,213,7,3583.863,2126.065,-54.743,0,0,0,0.0,3,0.998,1,4,5,0
1,0.0,825.283,535.876,2.138,1,0.51,342,0,4403.936,-195.597,-0.123,0,0,0,0.0,1,0.04,23,15,7,1
51,170489.255,5207.643,18521.921,1475.437,2,0.138,772,23,105404.886,8621.23,-15.078,3,9,0,0.002,4,0.716,5,4,4,0
30,83751.621,5828.76,21084.658,3073.176,8,0.13,275,12,36512.349,2554.429,-8.485,0,0,0,0.109,3,0.533,15,2,2,0
4,9652.462,1000.162,8367.493,271.874,0,0.004,206,0,-1770.668,-865.062,0.247,0,0,0,0.001,0,0.223,20,21,7,1
17,112894.707,442.707,5115.869,183.397,1,0.192,766,7,5511.013,1403.978,-16.369,0,0,0,0.001,3,0.966,8,4,1,0
1,0.0,1286.065,1762.689,814.739,0,0.003,198,1,-1392.761,215.563,0.067,0,0,0,0.0,1,0.994,14,11,1,0
3,20202.935,12577.336,752.425,579.93,0,0.002,401,0,-4936.005,1168.9,-0.728,0,0,0,0.0,0,0.167,2,3,7,1
13,32.107,1017.563,115.089,2157.753,0,-0.003,631,18,3461.29,860.119,-0.675,0,0,0,0.0,1,0.443,14,4,1,0
3,0.0,1644.469,3178.809,879.066,0,0.008,778,2,3390.465,1606.055,-1.091,0,0,0,0.0,1,1.241,0,11,1,0
16,22820.66,719.622,3368.728,2636.966,1,0.15,759,6,6123.81,-391.585,-14.444,0,0,0,0.001,2,0.858,9,19,2,0
19,33600.145,1568.357,2186.068,907.127,2,0.19,765,13,76551.995,712.364,-27.767,0,0,0,0.001,3,0.743,17,11,6,0
1,0.0,353.827,337.189,236.787,0,0.005,61,0,-2404.017,199.3,0.696,0,0,0,0.001,0,0.144,17,11,5,1
24,93581.454,6252.15,8203.19,956.188,0,0.005,737,6,18027.409,1854.691,-14.421,0,0,0,0.0,3,0.824,23,11,5,0
15,36517.563,3628.967,16576.251,839.434,1,0.111,720,15,21272.327,1309.191,-20.709,-1,0,0,0.001,2,0.913,7,11,4,0
8,14251.55,12687.753,11501.979,7297.701,0,0.005,218,0,-4443.569,-757.91,0.111,0,0,0,0.0,0,0.239,4,20,7,1
7,31425.978,3971.334,3582.288,-258.469,0,0.005,640,16,7986.115,160.179,-1.019,0,0,0,0.0,2,1.327,2,4,1,0
25,158629.497,7184.179,15297.297,1103.696,0,0.008,729,14,156783.756,2115.72,-14.768,0,0,0,0.0,4,0.974,17,15,5,0
22,132694.45,1135.379,972.33,585.912,15,0.009,696,17,86925.032,685.425,-35.521,0,0,0,0.044,3,0.817,23,2,5,0
18,28367.986,897.016,-523.323,692.524,1,0.094,710,11,5249.191,190.61,-0.153,0,0,0,0.0,3,1.21,17,16,1,0
70,17506.811,7102.536,11713.813,12254.37,3,0.0,150,0,4841.347,1232.092,-0.024,0,0,0,0.0,0,0.224,23,1,7,1
3,0.0,1081.256,-845.493,548.708,0,0.0,645,6,13972.945,307.787,-0.417,-16,0,0,0.001,2,0.995,17,11,1,0
17,22803.394,1371.117,3414.305,3391.056,0,-0.0,769,1,28545.871,700.002,-1.16,0,0,0,0.0,0,0.167,17,22,5,0
13,2893.143,4823.049,3562.018,1608.087,0,0.006,219,4,12018.614,1763.2,-9.501,0,0,0,0.0,3,0.929,16,4,2,0
14,14050.484,289.428,511.07,573.411,1,0.581,640,6,4288.326,-16.739,-0.088,0,0,0,0.002,1,0.995,17,11,1,0
2,0.0,1828.873,7614.801,479.331,0,-0.001,711,9,19442.639,2706.174,-1.136,0,0,0,0.001,1,1.584,0,4,2,0
39,133013.518,6022.18,19546.689,1510.022,5,-0.001,609,44,55173.761,3742.95,-38.805,0,0,0,0.103,4,1.391,13,1,4,0
3,4397.58,1441.216,1532.303,191.207,0,0.004,724,8,8392.206,1902.33,-1.353,0,0,0,0.0,1,1.0,1,4,1,0
10,82351.907,1480.021,6228.214,1246.664,0,0.003,726,11,74475.828,3369.525,-47.019,0,1,0,0.0,3,0.973,17,3,5,0
1,0.0,1209.917,1897.214,1236.299,0,0.005,717,2,297.359,65.109,0.098,0,0,0,0.001,0,0.052,17,4,7,1
6,20455.7,1731.182,1844.221,250.534,0,-0.003,577,7,4403.38,875.708,-50.785,0,0,0,0.0,2,0.33,21,4,4,0
3,847.764,804.662,-412.769,418.477,0,0.004,776,3,6615.628,1447.632,0.076,-44,0,0,0.0,3,1.016,0,11,4,0
1,6749.98,572.031,2929.648,672.093,1,0.152,763,1,6345.611,127.593,-0.084,0,0,0,0.0,1,1.195,0,6,1,0
1,1417.999,972.312,303.314,162.379,0,0.001,398,0,-787.274,-739.293,0.386,0,0,0,0.002,0,0.219,17,11,7,1
1,6075.754,1104.574,2576.466,565.762,0,0.005,641,1,6079.608,313.493,-0.756,0,0,0,0.0,1,0.418,9,11,2,0
3,0.0,2063.225,3167.105,355.222,0,0.003,608,6,15065.048,1732.22,-0.403,0,0,0,0.0,1,2.0,14,15,2,0
55,116917.325,12276.92,22981.67,3743.965,6,0.185,790,44,265606.963,10634.35,-13.069,39,1,0,0.061,4,1.251,23,2,5,0
1,11361.913,1065.03,208.821,515.429,0,0.006,363,0,5454.836,-470.046,-0.276,0,0,0,0.0,0,0.182,17,3,7,1
21,19825.297,2327.042,6192.473,1691.41,0,0.218,767,17,32590.901,3693.866,-15.792,-45,0,0,0.0,2,0.972,23,11,5,0
9,21485.105,2089.717,977.727,597.886,0,-0.001,564,1,-5702.694,-194.535,-0.243,-1,0,0,0.001,1,1.011,1,22,1,0
14,0.0,1346.221,1740.421,376.564,1,-0.0,757,7,3400.244,235.945,-0.133,0,0,0,0.0,1,0.92,2,15,4,0
11,1830.965,258.787,2003.945,794.177,0,0.136,703,7,6472.879,378.073,0.506,0,0,0,0.003,3,0.463,23,21,1,0
17,96621.119,4721.789,1920.213,2538.645,0,0.164,745,17,33196.378,1636.391,-12.937,1,0,0,0.0,3,0.694,20,4,1,0
6,6463.9,541.093,3613.92,649.486,1,0.007,721,7,43401.508,435.235,-48.007,0,0,0,0.0,2,1.649,15,16,4,0
4,76443.094,5059.927,3631.354,1777.717,0,0.0,730,9,1052.593,316.382,-62.747,-18,0,0,0.0,3,1.016,21,11,4,0
20,134326.68,8645.792,39293.651,12423.704,14,0.219,668,23,103836.121,4989.089,-12.109,1,0,0,0.345,2,1.916,11,11,5,0
15,0.0,1958.272,12180.29,178.722,0,0.006,486,4,2796.857,879.417,-42.108,0,0,0,0.0,3,0.761,17,11,5,0
12,0.0,611.686,1561.66,-81.616,1,-0.001,304,7,2455.268,319.788,-42.511,0,0,0,0.002,3,0.448,17,4,1,0
15,61208.445,1088.369,9228.039,7627.012,3,0.01,506,0,-6268.203,-783.462,0.313,0,0,0,0.0,0,0.039,4,1,7,1
5,9442.152,2568.957,3396.195,696.911,0,0.005,709,1,-2909.442,2424.893,-31.548,11,0,0,0.0,1,0.792,17,8,5,0
1,0.0,884.732,1927.393,121.035,0,0.004,687,1,6308.726,2989.819,-0.079,0,0,0,0.0,0,1.009,1,4,4,0
18,12467.53,432.714,1305.79,1507.595,0,0.005,600,9,11093.033,1468.383,-25.418,0,0,0,0.0,2,0.845,12,4,1,0
5,20849.163,9545.524,13388.205,732.684,0,0.005,309,13,7705.1,850.72,-0.093,0,0,0,0.0,0,0.045,17,1,7,1
3,0.0,505.304,-782.715,437.64,0,0.007,218,1,1058.999,-512.286,0.586,1,0,0,0.0,1,0.904,2,15,0,0
15,13746.843,3654.755,10451.671,6749.562,0,0.146,700,6,19495.126,2644.353,-36.365,0,0,0,0.0,2,2.0,19,4,4,0
1,0.0,378.409,-801.85,425.733,2,0.536,524,1,6671.367,-466.862,1.064,0,0,0,0.002,1,0.859,17,15,1,0
6,22517.85,1921.022,3506.341,2344.186,0,-0.002,635,0,36157.72,2624.678,-53.912,0,0,0,0.0,2,0.997,24,11,5,0
13,16656.382,4488.242,14290.664,239.274,3,0.145,628,10,-1010.842,-142.622,-33.014,0,0,0,0.001,2,1.936,17,15,2,0
2,0.0,19145.668,2885.612,79.568,0,0.121,237,0,2785.433,-969.725,0.842,0,0,0,0.001,0,0.116,17,10,7,1
17,4926.053,4372.435,4004.485,249.697,1,0.132,708,4,9685.51,388.192,-40.938,0,0,0,0.0,3,0.652,14,11,1,0
17,1527.497,1133.279,269.557,-33.41,1,0.561,792,10,6063.764,718.086,-1.206,0,0,0,0.0,1,1.285,17,15,1,0
1,1602.62,766.562,-1293.644,816.388,1,0.005,451,1,4518.958,413.35,-1.089,1,0,0,0.002,1,1.011,17,11,1,0
3,0.0,2378.16,5964.511,861.568,0,0.005,733,3,-669.653,2173.746,-47.389,-60,0,0,0.0,1,1.009,17,4,4,0
10,0.0,2137.301,813.07,732.868,0,0.009,221,1,-810.259,-48.88,-0.352,0,0,0,0.0,1,0.116,6,11,1,1
5,5339.333,3972.017,6532.216,1180.132,0,0.002,635,9,34114.159,3186.968,-10.912,0,0,0,0.0,1,0.993,8,4,4,0
3,0.0,3304.494,7373.051,404.185,0,-0.001,646,11,2356.43,2542.494,-1.521,-1,0,0,0.001,3,1.003,5,3,5,0
1,0.0,1285.911,194.528,216.209,0,0.01,397,0,-4742.16,-677.133,1.77,0,0,0,0.001,0,0.178,17,20,7,1
4,12622.615,4491.869,3550.97,1565.714,0,0.002,201,5,128531.357,1199.705,0.572,0,0,0,0.0,2,0.653,15,5,1,1
21,69301.694,2400.742,17671.38,593.538,0,-0.001,780,18,21297.628,1931.293,-50.049,0,0,0,0.0,3,1.736,23,4,4,0
1,16161.954,301.314,442.972,584.651,0,0.006,456,1,1433.57,610.114,-0.879,0,0,0,0.001,1,1.016,23,21,1,0
9,2148.576,418.68,3119.493,1007.183,0,0.004,616,7,-2246.852,1099.595,-0.171,1,0,0,0.0,3,0.993,17,15,6,0
9,0.0,381.551,625.21,29.691,2,0.495,580,2,184.153,242.909,-0.638,1,0,0,0.0,3,1.032,17,16,5,0
5,0.0,2854.29,3326.756,265.209,0,0.005,570,1,4024.189,367.631,0.104,1,0,0,0.0,1,0.0,1,15,5,0
17,7938.507,3485.402,5934.06,1618.237,0,0.007,468,12,28973.685,8284.778,-48.349,1,0,0,0.112,2,0.999,0,21,2,0
2,5190.558,22471.464,10480.625,353.555,0,0.002,378,0,-6942.95,-9126.548,0.343,0,0,0,0.0,0,0.078,20,15,7,1
11,0.0,819.597,1576.042,1034.469,1,0.167,771,8,-4340.983,587.393,-1.279,1,0,0,0.0,3,0.833,16,15,5,0
2,0.0,12787.89,5801.768,804.225,0,0.008,768,0,-1230.902,-844.536,0.671,0,0,0,0.0,0,0.302,20,20,7,1
11,20420.102,2598.526,8377.119,1179.778,0,-0.001,266,1,4145.583,-15.034,-0.721,7,0,1,0.001,0,1.029,14,7,2,1
12,33779.473,3941.812,8261.286,1308.066,1,0.006,776,5,7268.944,1923.215,-1.154,-1,0,0,0.0,3,0.881,21,11,2,0
20,156532.776,4988.635,10775.965,2178.214,0,0.009,798,5,49901.531,3167.019,-13.632,0,0,0,0.001,4,0.69,6,0,6,0
1,0.0,349.632,704.319,1078.807,0,0.001,740,9,4427.173,429.367,-0.212,-1,0,0,0.002,1,0.981,12,16,6,0
1,0.0,3114.666,1520.656,430.648,0,-0.001,698,2,31286.272,2809.138,-54.388,-52,0,0,0.0,1,1.002,23,3,3,0
3,85999.801,7783.132,17711.809,1326.89,0,0.005,540,1,6989.54,277.437,0.454,-57,0,0,0.002,0,0.12,2,15,7,1
17,0.0,289.593,568.21,554.554,1,0.554,706,7,3509.786,351.717,0.088,1,0,0,0.001,1,0.832,17,7,1,0
20,105281.253,9752.522,14129.182,5827.351,5,0.224,770,20,82412.152,6526.234,-38.222,5,1,0,0.099,4,1.319,22,1,5,0
4,0.0,619.257,1734.732,847.814,0,0.139,643,6,3284.199,718.814,-29.291,0,0,0,0.0,3,0.509,12,4,4,0
10,60479.609,4241.274,6687.741,1723.07,0,-0.001,708,21,32571.217,1404.522,-68.15,0,0,0,0.0,2,1.029,17,9,5,0
15,20674.742,1518.32,1840.445,3565.961,2,0.138,729,15,6599.083,3023.557,-11.336,0,0,0,0.002,3,0.022,9,11,2,1
12,18919.9,4130.272,3369.244,1047.524,0,0.199,726,13,7721.802,2313.885,-12.19,0,0,0,0.0,3,1.119,9,3,5,0
22,187995.591,5759.643,14575.675,3386.645,7,0.177,747,36,82688.094,6567.172,-23.299,19,1,0,0.038,5,0.691,2,8,5,0
2,0.0,422.626,-75.125,165.124,1,0.006,725,7,3972.326,-185.837,0.12,0,0,0,0.001,3,0.752,1,20,4,0
16,7308.175,776.65,-67.174,141.556,1,0.495,661,8,4812.068,1120.988,-1.125,0,0,0,0.0,1,0.983,17,16,1,0
19,83186.834,4164.726,7773.191,4730.811,0,0.003,662,19,-707.338,1659.992,-29.764,0,1,0,0.0,3,1.224,5,4,5,0
41,122038.539,8746.563,20904.051,11561.61,3,0.082,726,17,76823.399,6258.709,-14.715,0,0,0,0.002,5,0.87,0,2,5,0
14,123768.805,4458.496,7040.342,1183.965,0,0.004,687,19,33720.175,3052.634,-11.236,0,0,0,0.0,3,1.041,18,3,5,0
3,4013.12,7833.43,6832.486,1585.82,0,0.003,572,0,5722.299,1548.126,-1.269,0,0,0,0.0,3,1.024,6,11,5,0
18,62964.881,6547.87,6838.485,5241.527,1,0.008,719,18,36319.661,7910.508,-12.71,0,0,0,0.0,3,0.848,16,2,5,0
10,1859.03,7782.575,5553.005,733.726,0,0.005,118,0,-5298.029,-250.719,-0.044,0,0,0,0.0,0,0.072,6,15,7,1
3,0.0,2259.212,5657.678,289.919,0,0.005,282,1,12653.828,2760.921,-1.845,0,0,0,0.001,2,1.016,23,4,5,0
2,109474.81,877.147,1784.4,760.628,0,0.008,196,0,-1194.592,-682.472,0.299,0,0,0,0.0,0,0.244,20,20,7,1
36,143153.291,4014.55,21650.077,1767.151,2,0.109,773,6,25902.93,2623.447,0.49,1,0,0,0.0,4,0.936,12,2,4,0
16,86844.19,5190.468,12436.161,3989.829,1,0.002,654,15,44606.5,4450.416,0.354,17,1,0,0.001,5,0.681,0,4,4,0
1,0.0,624.765,123.036,173.965,2,0.513,602,1,5422.406,-514.932,-1.147,0,0,0,0.002,1,0.833,17,15,1,0
5,15290.514,3065.062,4796.372,69.056,0,0.005,645,9,6138.367,1226.02,-11.669,20,0,0,0.0,2,0.988,1,3,5,0
356,136271.449,7665.375,23838.037,6356.126,0,0.005,346,17,-1765.105,-5117.663,0.21,0,0,1,0.001,0,0.153,4,1,7,1
2,0.0,66.772,1391.573,1250.042,0,0.009,476,2,4657.395,-190.492,-1.308,0,0,0,0.0,2,1.021,17,15,2,0
1,0.0,216.773,1286.522,568.809,0,-0.0,419,0,-3464.62,-752.54,0.121,0,0,0,0.0,0,0.231,20,15,7,1
9,25128.152,646.216,6576.108,2352.12,4,-0.001,670,4,42274.585,2587.184,-19.026,0,0,0,0.002,3,0.874,6,16,1,0
16,23710.008,8481.846,8052.956,12188.328,0,0.005,761,37,23405.646,255.626,1.309,0,0,0,0.002,4,1.983,17,7,5,0
3,16939.328,3828.341,4513.777,793.349,0,0.006,144,2,1492.729,3397.259,-7.932,-10,0,0,0.0,1,1.015,19,4,1,0
6,130420.661,3947.052,8326.903,2188.387,0,0.106,714,19,59601.731,3984.069,-44.147,0,0,0,0.0,4,0.817,16,4,2,0
3,0.0,866.786,-479.496,553.974,0,-0.001,576,1,1606.777,687.547,-0.861,0,0,0,0.0,1,0.088,23,19,7,0
11,36435.486,800.317,524.175,498.127,3,0.108,51,8,3930.25,121.967,-25.752,0,0,0,0.001,3,0.936,17,19,1,0
2,0.0,1363.216,920.979,710.472,1,0.56,735,2,2597.949,1228.814,-1.248,0,0,0,0.0,1,0.721,17,11,1,0
5,16537.395,841.455,596.21,540.186,0,0.005,296,0,2418.243,213.025,-0.961,0,0,0,0.0,0,0.091,17,13,1,1
12,45208.657,1039.582,17694.898,819.059,1,0.159,743,12,225450.049,1061.994,-13.566,0,0,0,0.0,3,0.638,16,16,5,0
2,0.0,2600.12,3464.478,1186.068,0,0.01,513,1,1885.412,492.941,-1.608,0,0,0,0.0,1,0.111,16,1,7,1
3,103343.409,8276.174,8796.277,1522.708,0,0.003,668,5,5052.67,1822.657,-0.936,0,0,0,0.0,3,0.992,0,3,1,0
20,102553.318,5809.152,8700.483,363.302,2,0.309,780,6,214989.047,4597.159,-30.56,0,1,0,0.0,3,0.843,1,4,5,0
7,807.363,3793.368,5757.426,1271.326,0,0.008,663,10,16143.867,820.993,-71.629,0,0,0,0.0,3,0.978,15,15,6,0
18,174161.59,10244.005,5618.74,6162.84,1,0.218,748,12,46592.048,1227.095,-37.396,0,2,0,0.0,5,2.0,2,11,0,0
19,27552.05,19130.092,17100.444,3181.346,0,0.003,198,2,290179.894,178.861,-0.25,0,0,1,0.001,0,0.0,4,1,7,1
10,22213.053,1867.588,4025.009,741.561,0,0.008,664,2,18594.025,215.428,-21.767,-63,0,0,0.0,3,0.99,17,3,4,0
7,142.946,1820.498,2018.54,599.892,2,0.002,792,11,10458.025,1017.085,-60.108,1,0,0,0.0,3,1.0,12,15,5,0
1,7051.958,5248.746,19371.708,1422.145,0,0.005,417,0,-2535.37,-162.141,0.502,0,0,0,0.0,0,0.094,17,3,7,1
4,36227.104,2865.789,5742.778,2043.279,2,0.104,691,8,73212.205,2565.09,-11.378,0,0,0,0.002,3,0.972,7,11,5,0
5,7251.53,1652.86,1221.808,68.677,0,0.01,477,1,3951.118,-571.823,-0.239,0,0,0,0.002,0,0.0,17,19,7,1
18,31462.889,923.957,11787.141,2237.006,0,0.007,756,6,8675.339,3102.28,-0.63,1,0,0,0.002,1,0.981,24,21,1,0
3,10917.898,4960.228,10096.977,2980.155,0,0.003,546,0,2530.696,-501.771,0.046,0,0,0,0.0,0,0.349,1,1,7,1
3,0.0,1105.722,-181.328,433.66,1,0.493,508,0,3018.13,1961.098,-0.467,1,0,0,0.0,1,0.992,0,11,1,0
9,104694.384,4814.252,17998.598,5771.682,5,0.143,727,10,98181.219,1391.107,-41.787,0,0,0,0.0,2,1.458,8,8,5,0
15,5133.014,772.742,-189.585,-138.618,1,0.577,760,5,1383.522,34.248,-0.374,1,0,0,0.002,3,0.922,2,21,1,0
7,1198.837,2120.912,-391.374,495.755,0,-0.001,738,1,4459.778,448.915,-1.148,1,0,0,0.0,1,0.267,9,8,7,1
1,6404.477,571.862,2035.406,505.719,0,0.002,226,3,21963.896,599.867,-53.36,-49,0,0,0.0,1,0.969,17,3,4,0
21,119262.675,5628.842,21272.011,3360.582,0,0.211,747,22,61902.192,9387.935,-47.316,0,3,0,0.001,3,0.53,14,3,5,0
8,108427.446,4153.703,26012.298,2676.402,0,0.004,615,1,1095.249,-296.729,-0.504,0,0,0,0.001,0,0.223,8,7,5,1
19,104378.231,4682.654,2766.863,2352.841,1,0.123,734,8,8181.985,-264.914,-1.564,0,0,0,0.0,3,1.511,17,16,1,0
1,0.0,99.087,981.676,748.573,0,0.002,366,2,8936.433,1143.505,-0.083,0,0,0,0.0,1,1.002,1,15,1,0
6,6158.077,3871.013,6263.908,1442.752,0,0.011,615,11,32096.949,2045.985,-52.01,-1,0,0,0.0,2,0.991,14,4,4,0
9,6565.197,3118.337,1293.63,591.658,0,0.003,788,1,3111.693,950.735,-0.963,-48,0,0,0.0,1,0.987,17,16,4,0
1,0.0,533.572,-3246.055,115.141,0,0.008,151,0,-9087.789,-733.671,1.722,0,0,0,0.0,0,0.286,2,4,7,1
1,0.0,1273.71,-153.184,536.579,2,0.597,484,2,-1694.748,722.366,-0.242,1,0,0,0.0,1,0.261,23,19,1,0
16,22078.211,3822.389,6468.966,923.62,0,0.006,697,6,9981.862,6386.398,-1.897,0,0,0,0.0,1,0.104,6,15,2,0
10,14287.844,326.52,1836.308,1174.697,1,0.129,659,19,19359.91,1102.111,-29.76,0,0,0,0.0,3,1.0,2,11,1,0
5,13627.839,3080.421,1577.583,-178.807,0,0.005,746,8,4899.284,1667.709,-1.626,0,0,0,0.0,2,2.0,14,20,1,0
3,8894.51,4146.309,282.936,507.656,1,0.172,777,5,2617.769,506.683,-0.385,0,0,0,0.001,1,1.004,14,15,1,0
